Pulse_time,I_e,Tau_Syn_Ex,Result
500,0,71.0,0.0
500,0,71.1,0.0
500,0,71.19999999999999,0.0
500,0,71.29999999999998,0.0
500,0,71.39999999999998,0.0
500,0,71.49999999999997,0.0
500,0,71.59999999999997,0.0
500,0,71.69999999999996,0.0
500,0,71.79999999999995,0.0
500,0,71.89999999999995,0.0
500,0,71.99999999999994,0.0
500,0,72.09999999999994,0.0
500,0,72.19999999999993,0.0
500,0,72.29999999999993,0.0
500,0,72.39999999999992,0.0
500,0,72.49999999999991,0.0
500,0,72.59999999999991,0.0
500,0,72.6999999999999,0.0
500,0,72.7999999999999,0.0
500,0,72.89999999999989,0.0
500,0,72.99999999999989,0.0
500,0,73.09999999999988,0.0
500,0,73.19999999999987,0.0
500,0,73.29999999999987,0.0
500,0,73.39999999999986,0.0
500,0,73.49999999999986,0.0
500,0,73.59999999999985,0.0
500,0,73.69999999999985,0.0
500,0,73.79999999999984,0.0
500,0,73.89999999999984,0.0
500,0,73.99999999999983,0.0
500,0,74.09999999999982,0.0
500,0,74.19999999999982,0.0
500,0,74.29999999999981,0.0
500,0,74.3999999999998,0.0
500,0,74.4999999999998,0.0
500,0,74.5999999999998,0.0
500,0,74.69999999999979,0.0
500,0,74.75,0.0
500,0,74.85,0.0
500,0,74.94999999999999,0.0
500,0,75.04999999999998,0.0
500,0,75.14999999999998,0.0
500,0,75.24999999999997,0.0
500,0,75.34999999999997,0.0
500,0,75.44999999999996,0.0
500,0,75.54999999999995,0.0
500,0,75.64999999999995,0.0
500,0,75.74999999999994,0.0
500,0,75.84999999999994,0.0
500,0,75.94999999999993,0.0
500,0,76.04999999999993,0.0
500,0,76.14999999999992,0.0
500,0,76.24999999999991,0.0
500,0,76.34999999999991,0.0
500,0,76.4499999999999,0.0
500,0,76.5499999999999,0.0
500,0,76.64999999999989,0.0
500,0,76.74999999999989,0.0
500,0,76.84999999999988,0.0
500,0,76.94999999999987,0.0
500,0,77.04999999999987,0.0
500,0,77.14999999999986,0.0
500,0,77.24999999999986,0.0
500,0,77.34999999999985,0.0
500,0,77.44999999999985,0.0
500,0,77.54999999999984,0.0
500,0,77.64999999999984,0.0
500,0,77.74999999999983,0.0
500,0,77.84999999999982,0.0
500,0,77.94999999999982,0.0
500,0,78.04999999999981,0.0
500,0,78.1499999999998,0.0
500,0,78.2499999999998,0.0
500,0,78.3499999999998,0.0
500,0,78.44999999999979,0.0
500,0,78.5,0.0
500,0,78.6,0.0
500,0,78.69999999999999,0.0
500,0,78.79999999999998,0.0
500,0,78.89999999999998,0.0
500,0,78.99999999999997,0.0
500,0,79.09999999999997,0.0
500,0,79.19999999999996,0.0
500,0,79.29999999999995,0.0
500,0,79.39999999999995,0.0
500,0,79.49999999999994,0.0
500,0,79.59999999999994,0.0
500,0,79.69999999999993,0.0
500,0,79.79999999999993,0.0
500,0,79.89999999999992,0.0
500,0,79.99999999999991,0.0
500,0,80.09999999999991,0.0
500,0,80.1999999999999,0.0
500,0,80.2999999999999,0.0
500,0,80.39999999999989,0.0
500,0,80.49999999999989,0.0
500,0,80.59999999999988,0.0
500,0,80.69999999999987,0.0
500,0,80.79999999999987,0.0
500,0,80.89999999999986,0.0
500,0,80.99999999999986,0.0
500,0,81.09999999999985,0.0
500,0,81.19999999999985,0.0
500,0,81.29999999999984,0.0
500,0,81.39999999999984,0.0
500,0,81.49999999999983,0.0
500,0,81.59999999999982,0.0
500,0,81.69999999999982,0.0
500,0,81.79999999999981,0.0
500,0,81.8999999999998,0.0
500,0,81.9999999999998,0.0
500,0,82.0999999999998,0.0
500,0,82.19999999999979,0.0
500,0,82.25,0.0
500,0,82.35,0.0
500,0,82.44999999999999,0.0
500,0,82.54999999999998,0.0
500,0,82.64999999999998,0.0
500,0,82.74999999999997,0.0
500,0,82.84999999999997,0.0
500,0,82.94999999999996,0.0
500,0,83.04999999999995,0.0
500,0,83.14999999999995,0.0
