Pulse_time,I_e,Tau_Syn_Ex,Result
520,7,89.75,-0.6045520453446988
520,7,93.5,0.0
520,7,97.25,-0.7650007833307222
520,8,71.0,0.0
520,8,74.75,-0.5992162451015319
520,8,78.5,0.0
520,8,82.25,-0.618012817792114
520,8,86.0,0.0
520,8,89.75,-0.6121191225272594
520,8,93.5,0.0
520,8,97.25,-0.7704403718865975
520,9,71.0,0.0
520,9,74.75,-0.6050032916392364
520,9,78.5,0.0
520,9,82.25,-0.6236514175796605
520,9,86.0,0.0
520,9,89.75,-0.618191074155778
520,9,93.5,0.0
520,9,97.25,-0.7745886242392366
530,0,71.0,0.0
530,0,74.75,0.0
530,0,78.5,0.0
530,0,82.25,0.0
530,0,86.0,0.0
530,0,89.75,0.0
530,0,93.5,0.0
530,0,97.25,0.0
530,1,71.0,0.0
530,1,74.75,0.0
530,1,78.5,0.0
530,1,82.25,0.0
530,1,86.0,0.0
530,1,89.75,0.0
530,1,93.5,0.0
530,1,97.25,0.0
530,2,71.0,0.0
530,2,74.75,0.0
530,2,78.5,0.0
530,2,82.25,0.0
530,2,86.0,0.0
530,2,89.75,0.0
530,2,93.5,0.0
530,2,97.25,0.0
530,3,71.0,0.0
530,3,74.75,0.0
530,3,78.5,0.0
530,3,82.25,0.0
530,3,86.0,0.0
530,3,89.75,0.0
530,3,93.5,0.0
530,3,97.25,0.0
530,4,71.0,0.0
530,4,74.75,-0.5779205552689584
530,4,78.5,0.0
530,4,82.25,-0.5874209223434491
530,4,86.0,0.0
530,4,89.75,-0.5860165593376265
530,4,93.5,0.0
530,4,97.25,-0.7549420029406959
530,5,71.0,0.0
530,5,74.75,-0.5920217588395286
530,5,78.5,0.0
530,5,82.25,-0.6083380477827581
530,5,86.0,0.0
530,5,89.75,-0.6040475142982842
530,5,93.5,0.0
530,5,97.25,-0.7644009895158441
530,6,71.0,0.0
530,6,74.75,-0.6002842423165748
530,6,78.5,0.0
530,6,82.25,-0.6189992379984761
530,6,86.0,0.0
530,6,89.75,-0.6134352718838588
530,6,93.5,0.0
530,6,97.25,-0.7710447989010151
530,7,71.0,0.0
530,7,74.75,-0.6071412981797547
530,7,78.5,0.0
530,7,82.25,-0.6250312473960503
530,7,86.0,0.0
530,7,89.75,-0.6200768289079319
530,7,93.5,0.0
530,7,97.25,-0.7755331088664422
530,8,71.0,0.0
530,8,74.75,-0.6123530171856829
530,8,78.5,0.0
530,8,82.25,-0.6288200602136347
530,8,86.0,0.0
530,8,89.75,-0.6256551035687546
530,8,93.5,0.0
530,8,97.25,-0.7790950259563344
530,9,71.0,0.0
530,9,74.75,-0.616695059625213
530,9,78.5,0.0
530,9,82.25,-0.6324880558618156
530,9,86.0,0.0
530,9,89.75,-0.6307995241416089
530,9,93.5,0.0
530,9,97.25,-0.7823168740703117
540,0,71.0,0.0
540,0,74.75,0.0
540,0,78.5,0.0
540,0,82.25,0.0
540,0,86.0,0.0
540,0,89.75,0.0
540,0,93.5,0.0
540,0,97.25,0.0
540,1,71.0,0.0
540,1,74.75,0.0
540,1,78.5,0.0
540,1,82.25,0.0
540,1,86.0,0.0
540,1,89.75,0.0
540,1,93.5,0.0
540,1,97.25,0.0
540,2,71.0,0.0
540,2,74.75,0.0
540,2,78.5,0.0
540,2,82.25,0.0
540,2,86.0,0.0
540,2,89.75,0.0
540,2,93.5,0.0
540,2,97.25,0.0
540,3,71.0,0.0
540,3,74.75,0.0
540,3,78.5,0.0
540,3,82.25,0.0
540,3,86.0,0.0
540,3,89.75,0.0
540,3,93.5,0.0
540,3,97.25,0.0
540,4,71.0,0.0
540,4,74.75,-0.5859594240235543
540,4,78.5,0.0
540,4,82.25,-0.5995728777362521
540,4,86.0,0.0
540,4,89.75,-0.5967019179064349
540,4,93.5,0.0
540,4,97.25,-0.7599711965435852
540,5,71.0,0.0
540,5,74.75,-0.599501601993592
540,5,78.5,0.0
540,5,82.25,-0.61835298108727
540,5,86.0,0.0
540,5,89.75,-0.6124197924292666
540,5,93.5,0.0
540,5,97.25,-0.7706509689996558
540,6,71.0,0.0
540,6,74.75,-0.6091544708385808
540,6,78.5,0.0
540,6,82.25,-0.6268502010862805
540,6,86.0,0.0
540,6,89.75,-0.6225148896904622
540,6,93.5,0.0
540,6,97.25,-0.77728285077951
540,7,71.0,0.0
540,7,74.75,-0.6151543658599162
540,7,78.5,0.0
540,7,82.25,-0.6315099901735998
540,7,86.0,0.0
540,7,89.75,-0.6297058218473565
540,7,93.5,0.0
540,7,97.25,-0.7816991086046935
540,8,71.0,0.0
540,8,74.75,-0.6198039878337276
540,8,78.5,0.0
540,8,82.25,-0.6360253973389413
540,8,86.0,0.0
540,8,89.75,-0.6358634083184982
540,8,93.5,0.0
540,8,97.25,-0.7855687788141954
540,9,71.0,0.0
540,9,74.75,-0.6233206378437199
540,9,78.5,0.0
540,9,82.25,-0.6413056474433063
540,9,86.0,0.0
540,9,89.75,-0.6428996548029996
540,9,93.5,0.0
540,9,97.25,-0.7895991864501876
550,0,71.0,0.0
550,0,74.75,0.0
550,0,78.5,0.0
550,0,82.25,0.0
550,0,86.0,0.0
550,0,89.75,0.0
550,0,93.5,0.0
550,0,97.25,0.0
550,1,71.0,0.0
550,1,74.75,0.0
550,1,78.5,0.0
550,1,82.25,0.0
550,1,86.0,0.0
550,1,89.75,0.0
550,1,93.5,0.0
550,1,97.25,0.0
550,2,71.0,0.0
550,2,74.75,0.0
550,2,78.5,0.0
550,2,82.25,0.0
550,2,86.0,0.0
550,2,89.75,0.0
550,2,93.5,0.0
550,2,97.25,0.0
550,3,71.0,0.0
550,3,74.75,0.0
550,3,78.5,0.0
550,3,82.25,0.0
550,3,86.0,0.0
550,3,89.75,0.0
550,3,93.5,0.0
550,3,97.25,0.0
550,4,71.0,0.0
550,4,74.75,-0.5952691460178979
550,4,78.5,0.0
550,4,82.25,-0.6131694317888765
550,4,86.0,0.0
550,4,89.75,-0.6077063900270246
550,4,93.5,0.0
550,4,97.25,-0.7672433858328808
550,5,71.0,0.0
550,5,74.75,-0.6101871101871101
550,5,78.5,0.0
550,5,82.25,-0.6273600529976814
550,5,86.0,0.0
550,5,89.75,-0.6234309623430963
550,5,93.5,0.0
550,5,97.25,-0.7777613156530113
550,6,71.0,0.0
550,6,74.75,-0.6184338830711833
550,6,78.5,0.0
550,6,82.25,-0.6342206868522658
550,6,86.0,0.0
550,6,89.75,-0.6331172801761037
550,6,93.5,0.0
550,6,97.25,-0.7838383110566703
550,7,71.0,0.0
550,7,74.75,-0.6232891046837721
550,7,78.5,0.0
550,7,82.25,-0.6395819150214248
550,7,86.0,0.0
550,7,89.75,-0.6395097332372026
550,7,93.5,0.0
550,7,97.25,-0.7878809304956516
550,8,71.0,0.0
550,8,74.75,-0.6265715115555371
550,8,78.5,0.0
550,8,82.25,-0.6443390634262004
550,8,86.0,0.0
550,8,89.75,-0.6449003748273822
550,8,93.5,0.0
550,8,97.25,-0.7911663360133654
550,9,71.0,0.0
550,9,74.75,-0.6296448705814576
550,9,78.5,0.0
550,9,82.25,-0.6493961823139852
550,9,86.0,0.0
550,9,89.75,-0.6503224803792058
550,9,93.5,0.0
550,9,97.25,-0.7941680960548885
560,0,71.0,0.0
560,0,74.75,0.0
560,0,78.5,0.0
560,0,82.25,0.0
560,0,86.0,0.0
560,0,89.75,0.0
560,0,93.5,0.0
560,0,97.25,0.0
560,1,71.0,0.0
560,1,74.75,0.0
560,1,78.5,0.0
560,1,82.25,0.0
560,1,86.0,0.0
560,1,89.75,0.0
560,1,93.5,0.0
560,1,97.25,0.0
560,2,71.0,0.0
560,2,74.75,0.0
560,2,78.5,0.0
560,2,82.25,0.0
560,2,86.0,0.0
560,2,89.75,0.0
560,2,93.5,0.0
560,2,97.25,0.0
560,3,71.0,0.0
560,3,74.75,-0.5985189811303921
560,3,78.5,0.0
560,3,82.25,-0.6170375728692397
560,3,86.0,0.0
560,3,89.75,-0.6114325187807615
560,3,93.5,0.0
560,3,97.25,-0.7697002264614441
560,4,71.0,0.0
560,4,74.75,-0.6165317426501917
560,4,78.5,0.0
560,4,82.25,-0.6321876660264008
560,4,86.0,0.0
560,4,89.75,-0.6303597831444061
560,4,93.5,0.0
560,4,97.25,-0.7820242679648333
560,5,71.0,0.0
560,5,74.75,-0.6234152056571405
560,5,78.5,0.0
560,5,82.25,-0.6391773242994027
560,5,86.0,0.0
560,5,89.75,-0.6385106639354139
560,5,93.5,0.0
560,5,97.25,-0.7873999007866204
560,6,71.0,0.0
560,6,74.75,-0.6275605214152701
560,6,78.5,0.0
560,6,82.25,-0.6448022732654511
560,6,86.0,0.0
560,6,89.75,-0.644605907439583
560,6,93.5,0.0
560,6,97.25,-0.7912607848594492
560,7,71.0,0.0
560,7,74.75,-0.6308449548810501
560,7,78.5,0.0
560,7,82.25,-0.6496009343975083
560,7,86.0,0.0
560,7,89.75,-0.649737302977233
560,7,93.5,0.0
560,7,97.25,-0.794125720559978
560,8,71.0,0.0
560,8,74.75,-0.6335057213829051
560,8,78.5,0.0
560,8,82.25,-0.6542185338865837
560,8,86.0,0.0
560,8,89.75,-0.6547491176921897
560,8,93.5,0.0
560,8,97.25,-0.7964169381107492
560,9,71.0,0.0
560,9,74.75,-0.6360253973389413
560,9,78.5,0.0
