Pulse_time,I_e,Tau_Syn_Ex,Result
510,6,11.0,0.0
510,6,13.5,0.0
510,6,23.5,-0.3039531786640499
510,6,26.0,0.0
510,6,36.0,0.0
510,6,38.5,0.0
510,6,48.5,-0.33460926120388873
510,6,51.0,0.0
510,6,61.0,0.0
510,6,63.5,0.0
510,6,73.5,-0.3451185898526559
510,6,76.0,0.0
510,6,86.0,0.0
510,6,88.5,0.0
510,6,98.5,-0.6165342359656923
510,7,1.0,0.0
510,7,11.0,0.0
510,7,13.5,0.0
510,7,23.5,-0.3338422391857506
510,7,26.0,0.0
510,7,36.0,0.0
510,7,38.5,0.0
510,7,48.5,-0.3678399316781553
510,7,51.0,0.0
510,7,61.0,0.0
510,7,63.5,0.0
510,7,73.5,-0.3771526628669486
510,7,76.0,0.0
510,7,86.0,0.0
510,7,88.5,0.0
510,7,98.5,-0.6323936309057687
510,8,1.0,0.0
510,8,11.0,0.0
510,8,13.5,0.0
510,8,23.5,-0.34629911666159
510,8,26.0,0.0
510,8,36.0,0.0
510,8,38.5,0.0
510,8,48.5,-0.381477815302201
510,8,51.0,0.0
510,8,61.0,0.0
510,8,63.5,0.0
510,8,73.5,-0.3904257807930752
510,8,76.0,0.0
510,8,86.0,0.0
510,8,88.5,0.0
510,8,98.5,-0.6405790601485025
510,9,1.0,0.0
510,9,11.0,0.0
510,9,13.5,0.0
510,9,23.5,-0.35514625579267395
510,9,26.0,0.0
510,9,36.0,0.0
510,9,38.5,0.0
510,9,48.5,-0.3909958611369204
510,9,51.0,0.0
510,9,61.0,0.0
510,9,63.5,0.0
510,9,73.5,-0.3996663556422654
510,9,76.0,0.0
510,9,86.0,0.0
510,9,88.5,0.0
510,9,98.5,-0.6467686829315239
520,0,1.0,0.0
520,0,11.0,0.0
520,0,13.5,0.0
520,0,23.5,0.0
520,0,26.0,0.0
520,0,36.0,0.0
520,0,38.5,0.0
520,0,48.5,0.0
520,0,51.0,0.0
520,0,61.0,0.0
520,0,63.5,0.0
520,0,73.5,0.0
520,0,76.0,0.0
520,0,86.0,0.0
520,0,88.5,0.0
520,0,98.5,0.0
520,1,1.0,0.0
520,1,11.0,0.0
520,1,13.5,0.0
520,1,23.5,0.0
520,1,26.0,0.0
520,1,36.0,0.0
520,1,38.5,0.0
520,1,48.5,0.0
520,1,51.0,0.0
520,1,61.0,0.0
520,1,63.5,0.0
520,1,73.5,0.0
520,1,76.0,0.0
520,1,86.0,0.0
520,1,88.5,0.0
520,1,98.5,0.0
520,2,1.0,0.0
520,2,11.0,0.0
520,2,13.5,0.0
520,2,23.5,0.0
520,2,26.0,0.0
520,2,36.0,0.0
520,2,38.5,0.0
520,2,48.5,0.0
520,2,51.0,0.0
520,2,61.0,0.0
520,2,63.5,0.0
520,2,73.5,0.0
520,2,76.0,0.0
520,2,86.0,0.0
520,2,88.5,0.0
520,2,98.5,6.0
520,3,1.0,0.0
520,3,11.0,0.0
520,3,13.5,0.0
520,3,23.5,-0.3102951269732327
520,3,26.0,0.0
520,3,36.0,0.0
520,3,38.5,0.0
520,3,48.5,-0.3418534582657352
520,3,51.0,0.0
520,3,61.0,0.0
520,3,63.5,0.0
520,3,73.5,-0.3517686599447606
520,3,76.0,0.0
520,3,86.0,0.0
520,3,88.5,0.0
520,3,98.5,-0.6196153413564278
520,4,1.0,0.0
520,4,11.0,0.0
520,4,13.5,0.0
520,4,23.5,-0.3370521684475173
520,4,26.0,0.0
520,4,36.0,0.0
520,4,38.5,0.0
520,4,48.5,-0.3714698621063407
520,4,51.0,0.0
520,4,61.0,0.0
520,4,63.5,0.0
520,4,73.5,-0.3806369657925778
520,4,76.0,0.0
520,4,86.0,0.0
520,4,88.5,0.0
520,4,98.5,-0.6343060424829862
520,5,1.0,0.0
520,5,11.0,0.0
520,5,13.5,0.0
520,5,23.5,-0.3483475318711861
520,5,26.0,0.0
520,5,36.0,0.0
520,5,38.5,0.0
520,5,48.5,-0.3838517920009234
520,5,51.0,0.0
520,5,61.0,0.0
520,5,63.5,0.0
520,5,73.5,-0.3926439047011767
520,5,76.0,0.0
520,5,86.0,0.0
520,5,88.5,0.0
520,5,98.5,-0.6419896321895828
520,6,1.0,0.0
520,6,11.0,0.0
520,6,13.5,0.0
520,6,23.5,-0.3572390375270769
520,6,26.0,0.0
520,6,36.0,0.0
520,6,38.5,0.0
520,6,48.5,-0.3932349083196115
520,6,51.0,0.0
520,6,61.0,0.0
520,6,63.5,0.0
520,6,73.5,-0.4019223224794037
520,6,76.0,0.0
520,6,86.0,0.0
520,6,88.5,0.0
520,6,98.5,-0.648191852010775
520,7,1.0,0.0
520,7,11.0,0.0
520,7,13.5,0.0
520,7,23.5,-0.3644665125702708
520,7,26.0,0.0
520,7,36.0,0.0
520,7,38.5,0.0
520,7,48.5,-0.4004675564737543
520,7,51.0,0.0
520,7,61.0,0.0
520,7,63.5,0.0
520,7,73.5,-0.4094032944256573
520,7,76.0,0.0
520,7,86.0,0.0
520,7,88.5,0.0
520,7,98.5,-0.6528979288911566
520,8,1.0,0.0
520,8,11.0,0.0
520,8,13.5,0.0
520,8,23.5,-0.36966877767191614
520,8,26.0,0.0
520,8,36.0,0.0
520,8,38.5,0.0
520,8,48.5,-0.4055078187543363
520,8,51.0,0.0
520,8,61.0,0.0
520,8,63.5,0.0
520,8,73.5,-0.41469612668521294
520,8,76.0,0.0
520,8,86.0,0.0
520,8,88.5,0.0
520,8,98.5,-0.6561867279386673
520,9,1.0,0.0
520,9,11.0,0.0
520,9,13.5,0.0
520,9,23.5,-0.3748005063012492
520,9,26.0,0.0
520,9,36.0,0.0
520,9,38.5,0.0
520,9,48.5,-0.410349796934364
520,9,51.0,0.0
520,9,61.0,0.0
520,9,63.5,0.0
520,9,73.5,-0.4199464735516373
520,9,76.0,0.0
520,9,86.0,0.0
520,9,88.5,0.0
520,9,98.5,-0.6593303571428571
530,0,1.0,0.0
530,0,11.0,0.0
530,0,13.5,0.0
530,0,23.5,0.0
530,0,26.0,0.0
530,0,36.0,0.0
530,0,38.5,0.0
530,0,48.5,0.0
530,0,51.0,0.0
530,0,61.0,0.0
530,0,63.5,0.0
530,0,73.5,0.0
530,0,76.0,0.0
530,0,86.0,0.0
530,0,88.5,0.0
530,0,98.5,0.0
530,1,1.0,0.0
530,1,11.0,0.0
530,1,13.5,0.0
530,1,23.5,0.0
530,1,26.0,0.0
530,1,36.0,0.0
530,1,38.5,0.0
530,1,48.5,0.0
530,1,51.0,0.0
530,1,61.0,0.0
530,1,63.5,0.0
530,1,73.5,0.0
530,1,76.0,0.0
530,1,86.0,0.0
530,1,88.5,0.0
530,1,98.5,17.0
530,2,1.0,0.0
530,2,11.0,0.0
530,2,13.5,0.0
530,2,23.5,-0.32717412482951225
530,2,26.0,0.0
530,2,36.0,0.0
530,2,38.5,0.0
530,2,48.5,-0.36062250499002
530,2,51.0,0.0
530,2,61.0,0.0
530,2,63.5,0.0
530,2,73.5,-0.3699467251645252
530,2,76.0,0.0
530,2,86.0,0.0
530,2,88.5,0.0
530,2,98.5,-0.6285508713958322
530,3,1.0,0.0
530,3,11.0,0.0
530,3,13.5,0.0
530,3,23.5,-0.3459594421776993
530,3,26.0,0.0
530,3,36.0,0.0
530,3,38.5,0.0
530,3,48.5,-0.3812419974391805
530,3,51.0,0.0
530,3,61.0,0.0
530,3,63.5,0.0
530,3,73.5,-0.3900792142878022
530,3,76.0,0.0
530,3,86.0,0.0
530,3,88.5,0.0
530,3,98.5,-0.6403685717843357
530,4,1.0,0.0
530,4,11.0,0.0
530,4,13.5,0.0
530,4,23.5,-0.356896046852123
530,4,26.0,0.0
530,4,36.0,0.0
530,4,38.5,0.0
530,4,48.5,-0.3929478768251487
530,4,51.0,0.0
530,4,61.0,0.0
530,4,63.5,0.0
530,4,73.5,-0.40161453077699294
530,4,76.0,0.0
530,4,86.0,0.0
530,4,88.5,0.0
530,4,98.5,-0.6480351011064479
530,5,1.0,0.0
530,5,11.0,0.0
530,5,13.5,0.0
530,5,23.5,-0.3654398181043058
530,5,26.0,0.0
530,5,36.0,0.0
530,5,38.5,0.0
530,5,48.5,-0.40142389215235097
530,5,51.0,0.0
530,5,61.0,0.0
530,5,63.5,0.0
530,5,73.5,-0.4102967931137481
530,5,76.0,0.0
530,5,86.0,0.0
530,5,88.5,0.0
530,5,98.5,-0.6535663980418871
530,6,1.0,0.0
530,6,11.0,0.0
530,6,13.5,0.0
530,6,23.5,-0.37234514501192256
530,6,26.0,0.0
530,6,36.0,0.0
530,6,38.5,0.0
530,6,48.5,-0.4080312590754284
530,6,51.0,0.0
530,6,61.0,0.0
530,6,63.5,0.0
530,6,73.5,-0.41740947443595094
530,6,76.0,0.0
530,6,86.0,0.0
530,6,88.5,0.0
530,6,98.5,-0.6579154574700232
530,7,1.0,0.0
530,7,11.0,0.0
530,7,13.5,0.0
530,7,23.5,-0.37819781652273105
530,7,26.0,0.0
530,7,36.0,0.0
530,7,38.5,0.0
530,7,48.5,-0.41357912971533467
530,7,51.0,0.0
530,7,61.0,0.0
530,7,63.5,0.0
530,7,73.5,-0.4232739881999793
530,7,76.0,0.0
530,7,86.0,0.0
530,7,88.5,0.0
530,7,98.5,-0.6614192298377332
530,8,1.0,0.0
530,8,11.0,0.0
530,8,13.5,0.0
530,8,23.5,-0.3830990423857665
530,8,26.0,0.0
530,8,36.0,0.0
530,8,38.5,0.0
530,8,48.5,-0.41846239752277975
530,8,51.0,0.0
530,8,61.0,0.0
530,8,63.5,0.0
530,8,73.5,-0.428386474411048
530,8,76.0,0.0
530,8,86.0,0.0
530,8,88.5,0.0
530,8,98.5,-0.6644483816602567
530,9,1.0,0.0
530,9,11.0,0.0
530,9,13.5,0.0
530,9,23.5,-0.3871900717797702
530,9,26.0,0.0
530,9,36.0,0.0
530,9,38.5,0.0
530,9,48.5,-0.4222850424036225
530,9,51.0,0.0
530,9,61.0,0.0
530,9,63.5,0.0
530,9,73.5,-0.4325358133953349
530,9,76.0,0.0
530,9,86.0,0.0
530,9,88.5,0.0
530,9,98.5,-0.6667447556170801
540,0,1.0,0.0
540,0,11.0,0.0
540,0,13.5,0.0
540,0,23.5,0.0
540,0,26.0,0.0
540,0,36.0,0.0
540,0,38.5,0.0
540,0,48.5,0.0
540,0,51.0,0.0
540,0,61.0,0.0
540,0,63.5,0.0
540,0,73.5,0.0
540,0,76.0,0.0
540,0,86.0,0.0
540,0,88.5,0.0
540,0,98.5,0.0
540,1,1.0,0.0
540,1,11.0,0.0
540,1,13.5,0.0
540,1,23.5,0.0
540,1,26.0,0.0
540,1,36.0,0.0
540,1,38.5,0.0
540,1,48.5,0.0
540,1,51.0,0.0
540,1,61.0,0.0
540,1,63.5,0.0
540,1,73.5,0.0
540,1,76.0,0.0
540,1,86.0,0.0
540,1,88.5,0.0
540,1,98.5,17.0
540,2,1.0,0.0
540,2,11.0,0.0
540,2,13.5,0.0
540,2,23.5,-0.33729797583555626
540,2,26.0,0.0
540,2,36.0,0.0
540,2,38.5,0.0
540,2,48.5,-0.3719909842223892
540,2,51.0,0.0
540,2,61.0,0.0
540,2,63.5,0.0
540,2,73.5,-0.3809969505751638
540,2,76.0,0.0
540,2,86.0,0.0
540,2,88.5,0.0
540,2,98.5,-0.6346935624967838
540,3,1.0,0.0
540,3,11.0,0.0
540,3,13.5,0.0
540,3,23.5,-0.35532979976442874
540,3,26.0,0.0
540,3,36.0,0.0
540,3,38.5,0.0
540,3,48.5,-0.39158993936671904
540,3,51.0,0.0
540,3,61.0,0.0
540,3,63.5,0.0
540,3,73.5,-0.4001409443269908
540,3,76.0,0.0
540,3,86.0,0.0
540,3,88.5,0.0
540,3,98.5,-0.6471829803564147
540,4,1.0,0.0
540,4,11.0,0.0
540,4,13.5,0.0
540,4,23.5,-0.36671663319851794
540,4,26.0,0.0
540,4,36.0,0.0
540,4,38.5,0.0
540,4,48.5,-0.4029939152441979
540,4,51.0,0.0
540,4,61.0,0.0
540,4,63.5,0.0
540,4,73.5,-0.411923533858948
540,4,76.0,0.0
540,4,86.0,0.0
540,4,88.5,0.0
540,4,98.5,-0.6546498277841561
540,5,1.0,0.0
540,5,11.0,0.0
540,5,13.5,0.0
540,5,23.5,-0.3752229876224717
540,5,26.0,0.0
540,5,36.0,0.0
540,5,38.5,0.0
540,5,48.5,-0.4110179453020923
540,5,51.0,0.0
540,5,61.0,0.0
540,5,63.5,0.0
540,5,73.5,-0.4206589958158996
540,5,76.0,0.0
540,5,86.0,0.0
540,5,88.5,0.0
540,5,98.5,-0.6598954277450217
540,6,1.0,0.0
540,6,11.0,0.0
540,6,13.5,0.0
540,6,23.5,-0.3817421826853514
540,6,26.0,0.0
540,6,36.0,0.0
540,6,38.5,0.0
540,6,48.5,-0.4173443116062097
540,6,51.0,0.0
540,6,61.0,0.0
540,6,63.5,0.0
540,6,73.5,-0.42724560822008617
540,6,76.0,0.0
540,6,86.0,0.0
540,6,88.5,0.0
540,6,98.5,-0.6638746636576686
540,7,1.0,0.0
540,7,11.0,0.0
540,7,13.5,0.0
540,7,23.5,-0.3877829359771291
540,7,26.0,0.0
540,7,36.0,0.0
540,7,38.5,0.0
540,7,48.5,-0.42315175097276253
540,7,51.0,0.0
540,7,61.0,0.0
540,7,63.5,0.0
540,7,73.5,-0.4336779175488853
540,7,76.0,0.0
540,7,86.0,0.0
540,7,88.5,0.0
540,7,98.5,-0.6673601970192349
540,8,1.0,0.0
540,8,11.0,0.0
540,8,13.5,0.0
540,8,23.5,-0.3929969104016478
540,8,26.0,0.0
540,8,36.0,0.0
540,8,38.5,0.0
540,8,48.5,-0.4280537668633548
540,8,51.0,0.0
540,8,61.0,0.0
540,8,63.5,0.0
540,8,73.5,-0.4388086686701361
540,8,76.0,0.0
540,8,86.0,0.0
540,8,88.5,0.0
540,8,98.5,-0.6701690745721016
540,9,1.0,0.0
540,9,11.0,0.0
540,9,13.5,0.0
540,9,23.5,-0.39713792753476096
540,9,26.0,0.0
540,9,36.0,0.0
540,9,38.5,0.0
540,9,48.5,-0.432048436896951
540,9,51.0,0.0
540,9,61.0,0.0
540,9,63.5,0.0
540,9,73.5,-0.4428884236868067
540,9,76.0,0.0
540,9,86.0,0.0
540,9,88.5,0.0
540,9,98.5,-0.672379778051788
550,0,1.0,0.0
550,0,11.0,0.0
550,0,13.5,0.0
550,0,23.5,0.0
550,0,26.0,0.0
550,0,36.0,0.0
550,0,38.5,0.0
550,0,48.5,0.0
550,0,51.0,0.0
550,0,61.0,0.0
550,0,63.5,0.0
550,0,73.5,0.0
550,0,76.0,0.0
550,0,86.0,0.0
550,0,88.5,0.0
550,0,98.5,0.0
550,1,1.0,0.0
550,1,11.0,0.0
550,1,13.5,0.0
550,1,23.5,0.0
550,1,26.0,0.0
550,1,36.0,0.0
550,1,38.5,0.0
550,1,48.5,0.0
550,1,51.0,0.0
550,1,61.0,0.0
550,1,63.5,0.0
550,1,73.5,0.0
550,1,76.0,0.0
550,1,86.0,0.0
550,1,88.5,0.0
550,1,98.5,17.0
550,2,1.0,0.0
550,2,11.0,0.0
550,2,13.5,0.0
550,2,23.5,-0.3471497877501516
550,2,26.0,0.0
550,2,36.0,0.0
550,2,38.5,0.0
550,2,48.5,-0.38293805924767615
550,2,51.0,0.0
550,2,61.0,0.0
550,2,63.5,0.0
550,2,73.5,-0.39158764326022455
550,2,76.0,0.0
550,2,86.0,0.0
550,2,88.5,0.0
550,2,98.5,-0.6414926038801754
550,3,1.0,0.0
550,3,11.0,0.0
550,3,13.5,0.0
550,3,23.5,-0.3653053684599426
550,3,26.0,0.0
550,3,36.0,0.0
550,3,38.5,0.0
550,3,48.5,-0.4017584201271473
550,3,51.0,0.0
550,3,61.0,0.0
550,3,63.5,0.0
550,3,73.5,-0.4106091439424773
550,3,76.0,0.0
550,3,86.0,0.0
550,3,88.5,0.0
550,3,98.5,-0.6538665682043708
550,4,1.0,0.0
550,4,11.0,0.0
550,4,13.5,0.0
550,4,23.5,-0.3765049550902291
550,4,26.0,0.0
550,4,36.0,0.0
550,4,38.5,0.0
550,4,48.5,-0.4124782461882127
550,4,51.0,0.0
550,4,61.0,0.0
550,4,63.5,0.0
550,4,73.5,-0.4221950712280337
550,4,76.0,0.0
550,4,86.0,0.0
550,4,88.5,0.0
550,4,98.5,-0.6608489835644922
550,5,1.0,0.0
550,5,11.0,0.0
550,5,13.5,0.0
550,5,23.5,-0.3845807272341779
550,5,26.0,0.0
550,5,36.0,0.0
550,5,38.5,0.0
550,5,48.5,-0.4204439517246592
550,5,51.0,0.0
550,5,61.0,0.0
550,5,63.5,0.0
550,5,73.5,-0.4307758143281478
550,5,76.0,0.0
550,5,86.0,0.0
550,5,88.5,0.0
550,5,98.5,-0.6657802749244065
550,6,1.0,0.0
550,6,11.0,0.0
550,6,13.5,0.0
550,6,23.5,-0.391920861637007
550,6,26.0,0.0
550,6,36.0,0.0
550,6,38.5,0.0
550,6,48.5,-0.4273122345257679
550,6,51.0,0.0
550,6,61.0,0.0
550,6,63.5,0.0
550,6,73.5,-0.4381460976924208
550,6,76.0,0.0
550,6,86.0,0.0
550,6,88.5,0.0
550,6,98.5,-0.6697882480821088
550,7,1.0,0.0
550,7,11.0,0.0
550,7,13.5,0.0
550,7,23.5,-0.3977028360361272
550,7,26.0,0.0
550,7,36.0,0.0
550,7,38.5,0.0
550,7,48.5,-0.4329054281455839
550,7,51.0,0.0
550,7,61.0,0.0
550,7,63.5,0.0
550,7,73.5,-0.4438238607761824
550,7,76.0,0.0
550,7,86.0,0.0
550,7,88.5,0.0
550,7,98.5,-0.6729134664618536
550,8,1.0,0.0
550,8,11.0,0.0
550,8,13.5,0.0
550,8,23.5,-0.4027422439702924
550,8,26.0,0.0
550,8,36.0,0.0
550,8,38.5,0.0
550,8,48.5,-0.4382234376105048
550,8,51.0,0.0
550,8,61.0,0.0
550,8,63.5,0.0
550,8,73.5,-0.4486675917868147
550,8,76.0,0.0
550,8,86.0,0.0
550,8,88.5,0.0
550,8,98.5,-0.6755783544558439
550,9,1.0,0.0
550,9,11.0,0.0
550,9,13.5,0.0
550,9,23.5,-0.4066518086747814
550,9,26.0,0.0
550,9,36.0,0.0
550,9,38.5,0.0
550,9,48.5,-0.4426415970287837
550,9,51.0,0.0
550,9,61.0,0.0
550,9,63.5,0.0
550,9,73.5,-0.4524234486915
550,9,76.0,0.0
550,9,86.0,0.0
550,9,88.5,0.0
550,9,98.5,-0.6776587301587301
560,0,1.0,0.0
560,0,11.0,0.0
560,0,13.5,0.0
560,0,23.5,0.0
560,0,26.0,0.0
560,0,36.0,0.0
560,0,38.5,0.0
560,0,48.5,0.0
560,0,51.0,0.0
560,0,61.0,0.0
560,0,63.5,0.0
560,0,73.5,0.0
560,0,76.0,0.0
560,0,86.0,0.0
560,0,88.5,0.0
560,0,98.5,0.0
560,1,1.0,0.0
560,1,11.0,0.0
560,1,13.5,0.0
560,1,23.5,-0.3566325036603221
560,1,26.0,0.0
560,1,36.0,0.0
560,1,38.5,0.0
560,1,48.5,-0.3929279115849404
560,1,51.0,0.0
560,1,61.0,0.0
560,1,63.5,0.0
560,1,73.5,-0.4014011489421325
560,1,76.0,0.0
560,1,86.0,0.0
560,1,88.5,0.0
560,1,98.5,-0.6480082008248504
560,2,1.0,0.0
560,2,11.0,0.0
560,2,13.5,0.0
560,2,23.5,-0.3760620714149113
560,2,26.0,0.0
560,2,36.0,0.0
560,2,38.5,0.0
560,2,48.5,-0.4117647058823529
560,2,51.0,0.0
560,2,61.0,0.0
560,2,63.5,0.0
560,2,73.5,-0.4213499232110785
560,2,76.0,0.0
560,2,86.0,0.0
560,2,88.5,0.0
560,2,98.5,-0.6603180227665323
560,3,1.0,0.0
560,3,11.0,0.0
560,3,13.5,0.0
560,3,23.5,-0.3860721152579872
560,3,26.0,0.0
560,3,36.0,0.0
560,3,38.5,0.0
560,3,48.5,-0.421550946798918
560,3,51.0,0.0
560,3,61.0,0.0
560,3,63.5,0.0
560,3,73.5,-0.4317925874020872
560,3,76.0,0.0
560,3,86.0,0.0
560,3,88.5,0.0
560,3,98.5,-0.6663468713356785
560,4,1.0,0.0
560,4,11.0,0.0
560,4,13.5,0.0
560,4,23.5,-0.3939541437171769
560,4,26.0,0.0
560,4,36.0,0.0
560,4,38.5,0.0
560,4,48.5,-0.4289368544143442
560,4,51.0,0.0
560,4,61.0,0.0
560,4,63.5,0.0
560,4,73.5,-0.4395420070011669
560,4,76.0,0.0
560,4,86.0,0.0
560,4,88.5,0.0
560,4,98.5,-0.6705738351105763
560,5,1.0,0.0
560,5,11.0,0.0
560,5,13.5,0.0
560,5,23.5,-0.4000350885987117
560,5,26.0,0.0
560,5,36.0,0.0
560,5,38.5,0.0
560,5,48.5,-0.4349441493795699
560,5,51.0,0.0
560,5,61.0,0.0
560,5,63.5,0.0
560,5,73.5,-0.4454160923910461
560,5,76.0,0.0
560,5,86.0,0.0
560,5,88.5,0.0
560,5,98.5,-0.6737938596491229
560,6,1.0,0.0
560,6,11.0,0.0
560,6,13.5,0.0
560,6,23.5,-0.4054120480743235
560,6,26.0,0.0
560,6,36.0,0.0
560,6,38.5,0.0
560,6,48.5,-0.44089255735870175
560,6,51.0,0.0
560,6,61.0,0.0
560,6,63.5,0.0
560,6,73.5,-0.4505740167198379
560,6,76.0,0.0
560,6,86.0,0.0
560,6,88.5,0.0
560,6,98.5,-0.6766533864541833
560,7,1.0,0.0
560,7,11.0,0.0
560,7,13.5,0.0
560,7,23.5,-0.4098863911046653
560,7,26.0,0.0
560,7,36.0,0.0
560,7,38.5,0.0
560,7,48.5,-0.4459375930038232
