Pulse_time,I_e,Tau_Syn_Ex,Result
300,6,73.75,0.0
300,6,74.75,0.0
300,6,75.75,0.0
300,6,76.75,0.0
300,7,73.75,0.0
300,7,74.75,0.0
300,7,75.75,0.0
300,7,76.75,0.0
300,8,73.75,0.0
300,8,74.75,0.0
300,8,75.75,0.0
300,8,76.75,0.0
300,9,73.75,0.0
300,9,74.75,0.0
300,9,75.75,0.0
300,9,76.75,0.0
305,6,73.75,0.0
305,6,74.75,0.0
305,6,75.75,0.0
305,6,76.75,0.0
305,7,73.75,0.0
305,7,74.75,0.0
305,7,75.75,0.0
305,7,76.75,0.0
305,8,73.75,0.0
305,8,74.75,0.0
305,8,75.75,0.0
305,8,76.75,0.0
305,9,73.75,0.0
305,9,74.75,0.0
305,9,75.75,0.0
305,9,76.75,0.0
310,6,73.75,0.0
310,6,74.75,0.0
310,6,75.75,0.0
310,6,76.75,0.0
310,7,73.75,0.0
310,7,74.75,0.0
310,7,75.75,0.0
310,7,76.75,0.0
310,8,73.75,0.0
310,8,74.75,0.0
310,8,75.75,0.0
310,8,76.75,0.0
310,9,73.75,0.0
310,9,74.75,0.0
310,9,75.75,0.0
310,9,76.75,0.0
315,6,73.75,0.0
315,6,74.75,0.0
315,6,75.75,0.0
315,6,76.75,0.0
315,7,73.75,0.0
315,7,74.75,0.0
315,7,75.75,0.0
315,7,76.75,0.0
315,8,73.75,0.0
315,8,74.75,0.0
315,8,75.75,0.0
315,8,76.75,0.0
315,9,73.75,0.0
315,9,74.75,0.0
315,9,75.75,0.0
315,9,76.75,0.0
320,6,73.75,0.0
320,6,74.75,0.0
320,6,75.75,0.0
320,6,76.75,0.0
320,7,73.75,0.0
320,7,74.75,0.0
320,7,75.75,0.0
320,7,76.75,0.0
320,8,73.75,0.0
320,8,74.75,0.0
320,8,75.75,0.0
320,8,76.75,0.0
320,9,73.75,0.0
320,9,74.75,0.0
320,9,75.75,0.0
320,9,76.75,0.0
325,6,73.75,0.0
325,6,74.75,0.0
325,6,75.75,0.0
325,6,76.75,0.0
325,7,73.75,0.0
325,7,74.75,0.0
325,7,75.75,0.0
325,7,76.75,0.0
325,8,73.75,0.0
325,8,74.75,0.0
325,8,75.75,0.0
325,8,76.75,0.0
325,9,73.75,0.0
325,9,74.75,0.0
325,9,75.75,0.0
325,9,76.75,0.0
330,6,73.75,0.0
330,6,74.75,0.0
330,6,75.75,0.0
330,6,76.75,0.0
330,7,73.75,0.0
330,7,74.75,0.0
330,7,75.75,0.0
330,7,76.75,0.0
330,8,73.75,0.0
330,8,74.75,0.0
330,8,75.75,0.0
330,8,76.75,0.0
330,9,73.75,0.0
330,9,74.75,0.0
330,9,75.75,0.0
330,9,76.75,0.0
335,6,73.75,0.0
335,6,74.75,0.0
335,6,75.75,0.0
335,6,76.75,0.0
335,7,73.75,0.0
335,7,74.75,0.0
335,7,75.75,0.0
335,7,76.75,0.0
335,8,73.75,0.0
335,8,74.75,0.0
335,8,75.75,0.0
335,8,76.75,0.0
335,9,73.75,0.0
335,9,74.75,0.0
335,9,75.75,0.0
335,9,76.75,0.0
340,6,73.75,0.0
340,6,74.75,0.0
340,6,75.75,0.0
340,6,76.75,0.0
340,7,73.75,0.0
340,7,74.75,0.0
340,7,75.75,0.0
340,7,76.75,0.0
340,8,73.75,0.0
340,8,74.75,0.0
340,8,75.75,0.0
340,8,76.75,0.0
340,9,73.75,0.0
340,9,74.75,0.0
340,9,75.75,0.0
340,9,76.75,0.0
345,6,73.75,0.0
345,6,74.75,0.0
345,6,75.75,0.0
345,6,76.75,0.0
345,7,73.75,0.0
345,7,74.75,0.0
345,7,75.75,0.0
345,7,76.75,0.0
345,8,73.75,0.0
345,8,74.75,0.0
345,8,75.75,0.0
345,8,76.75,0.0
345,9,73.75,0.0
345,9,74.75,0.0
345,9,75.75,0.0
345,9,76.75,0.0
350,6,73.75,0.0
350,6,74.75,0.0
350,6,75.75,0.0
350,6,76.75,0.0
350,7,73.75,0.0
350,7,74.75,0.0
350,7,75.75,0.0
350,7,76.75,0.0
350,8,73.75,0.0
350,8,74.75,0.0
350,8,75.75,0.0
350,8,76.75,0.0
350,9,73.75,0.0
350,9,74.75,0.0
350,9,75.75,0.0
350,9,76.75,0.0
355,6,73.75,0.0
355,6,74.75,0.0
355,6,75.75,0.0
355,6,76.75,0.0
355,7,73.75,0.0
355,7,74.75,0.0
355,7,75.75,0.0
355,7,76.75,0.0
355,8,73.75,0.0
355,8,74.75,0.0
355,8,75.75,0.0
355,8,76.75,0.0
355,9,73.75,0.0
355,9,74.75,0.0
355,9,75.75,0.0
355,9,76.75,0.0
360,6,73.75,0.0
360,6,74.75,0.0
360,6,75.75,0.0
360,6,76.75,0.0
360,7,73.75,0.0
360,7,74.75,0.0
360,7,75.75,0.0
360,7,76.75,0.0
360,8,73.75,0.0
360,8,74.75,0.0
360,8,75.75,0.0
360,8,76.75,0.0
360,9,73.75,0.0
360,9,74.75,0.0
360,9,75.75,0.0
360,9,76.75,0.0
365,6,73.75,0.0
365,6,74.75,0.0
365,6,75.75,0.0
365,6,76.75,0.0
365,7,73.75,0.0
365,7,74.75,0.0
365,7,75.75,0.0
365,7,76.75,0.0
365,8,73.75,0.0
365,8,74.75,0.0
365,8,75.75,0.0
365,8,76.75,0.0
365,9,73.75,0.0
365,9,74.75,0.0
365,9,75.75,0.0
365,9,76.75,0.0
370,6,73.75,0.0
370,6,74.75,0.0
370,6,75.75,0.0
370,6,76.75,0.0
370,7,73.75,0.0
370,7,74.75,0.0
370,7,75.75,0.0
370,7,76.75,0.0
370,8,73.75,0.0
370,8,74.75,0.0
370,8,75.75,0.0
370,8,76.75,0.0
370,9,73.75,0.0
370,9,74.75,0.0
370,9,75.75,0.0
370,9,76.75,0.0
375,6,73.75,0.0
375,6,74.75,0.0
375,6,75.75,0.0
375,6,76.75,0.0
375,7,73.75,0.0
375,7,74.75,0.0
375,7,75.75,0.0
375,7,76.75,0.0
375,8,73.75,0.0
375,8,74.75,0.0
375,8,75.75,0.0
375,8,76.75,0.0
375,9,73.75,0.0
375,9,74.75,0.0
375,9,75.75,0.0
375,9,76.75,0.0
380,6,73.75,0.0
380,6,74.75,0.0
380,6,75.75,0.0
380,6,76.75,0.0
380,7,73.75,0.0
380,7,74.75,0.0
380,7,75.75,0.0
380,7,76.75,0.0
380,8,73.75,0.0
380,8,74.75,0.0
380,8,75.75,0.0
380,8,76.75,0.0
380,9,73.75,0.0
380,9,74.75,0.0
380,9,75.75,0.0
380,9,76.75,0.0
385,6,73.75,0.0
385,6,74.75,0.0
385,6,75.75,0.0
385,6,76.75,0.0
385,7,73.75,0.0
385,7,74.75,0.0
385,7,75.75,0.0
385,7,76.75,0.0
385,8,73.75,0.0
385,8,74.75,0.0
385,8,75.75,0.0
385,8,76.75,0.0
385,9,73.75,0.0
385,9,74.75,0.0
385,9,75.75,0.0
385,9,76.75,0.0
390,6,73.75,0.0
390,6,74.75,0.0
390,6,75.75,0.0
390,6,76.75,0.0
390,7,73.75,0.0
390,7,74.75,0.0
390,7,75.75,0.0
390,7,76.75,0.0
390,8,73.75,0.0
390,8,74.75,0.0
390,8,75.75,0.0
390,8,76.75,0.0
390,9,73.75,0.0
390,9,74.75,0.0
390,9,75.75,0.0
390,9,76.75,0.0
395,6,73.75,0.0
395,6,74.75,0.0
395,6,75.75,0.0
395,6,76.75,0.0
395,7,73.75,0.0
395,7,74.75,0.0
395,7,75.75,0.0
395,7,76.75,0.0
395,8,73.75,0.0
395,8,74.75,0.0
395,8,75.75,0.0
395,8,76.75,0.0
395,9,73.75,0.0
395,9,74.75,0.0
395,9,75.75,0.0
395,9,76.75,0.0
400,6,73.75,0.0
400,6,74.75,0.0
400,6,75.75,0.0
400,6,76.75,0.0
400,7,73.75,0.0
400,7,74.75,0.0
400,7,75.75,0.0
400,7,76.75,0.0
400,8,73.75,0.0
400,8,74.75,0.0
400,8,75.75,0.0
400,8,76.75,0.0
400,9,73.75,0.0
400,9,74.75,0.0
400,9,75.75,0.0
400,9,76.75,0.0
405,6,73.75,0.0
405,6,74.75,0.0
405,6,75.75,0.0
405,6,76.75,0.0
405,7,73.75,0.0
405,7,74.75,0.0
405,7,75.75,0.0
405,7,76.75,0.0
405,8,73.75,0.0
405,8,74.75,0.0
405,8,75.75,0.0
405,8,76.75,0.0
405,9,73.75,0.0
405,9,74.75,0.0
405,9,75.75,0.0
405,9,76.75,0.0
410,6,73.75,0.0
410,6,74.75,0.0
410,6,75.75,0.0
410,6,76.75,0.0
410,7,73.75,0.0
410,7,74.75,0.0
410,7,75.75,0.0
410,7,76.75,0.0
410,8,73.75,0.0
410,8,74.75,0.0
410,8,75.75,0.0
410,8,76.75,0.0
410,9,73.75,0.0
410,9,74.75,0.0
410,9,75.75,0.0
410,9,76.75,0.0
415,6,73.75,0.0
415,6,74.75,0.0
415,6,75.75,0.0
415,6,76.75,0.0
415,7,73.75,0.0
415,7,74.75,0.0
415,7,75.75,0.0
415,7,76.75,0.0
415,8,73.75,0.0
415,8,74.75,0.0
415,8,75.75,0.0
415,8,76.75,0.0
415,9,73.75,0.0
415,9,74.75,0.0
415,9,75.75,0.0
415,9,76.75,0.0
420,6,73.75,0.0
420,6,74.75,0.0
420,6,75.75,0.0
420,6,76.75,0.0
420,7,73.75,0.0
420,7,74.75,0.0
420,7,75.75,0.0
420,7,76.75,0.0
420,8,73.75,0.0
420,8,74.75,0.0
420,8,75.75,0.0
420,8,76.75,0.0
420,9,73.75,0.0
420,9,74.75,0.0
420,9,75.75,0.0
420,9,76.75,0.0
425,6,73.75,0.0
425,6,74.75,0.0
425,6,75.75,0.0
425,6,76.75,0.0
425,7,73.75,0.0
425,7,74.75,0.0
425,7,75.75,0.0
425,7,76.75,0.0
425,8,73.75,0.0
425,8,74.75,0.0
425,8,75.75,0.0
425,8,76.75,0.0
425,9,73.75,0.0
425,9,74.75,0.0
425,9,75.75,0.0
425,9,76.75,0.0
430,6,73.75,0.0
430,6,74.75,0.0
430,6,75.75,0.0
430,6,76.75,0.0
430,7,73.75,0.0
430,7,74.75,0.0
430,7,75.75,0.0
430,7,76.75,0.0
430,8,73.75,0.0
430,8,74.75,0.0
430,8,75.75,0.0
430,8,76.75,0.0
430,9,73.75,0.0
430,9,74.75,0.0
430,9,75.75,0.0
430,9,76.75,0.0
435,6,73.75,0.0
435,6,74.75,0.0
435,6,75.75,0.0
435,6,76.75,0.0
435,7,73.75,0.0
435,7,74.75,0.0
435,7,75.75,0.0
435,7,76.75,0.0
435,8,73.75,0.0
435,8,74.75,0.0
435,8,75.75,0.0
435,8,76.75,0.0
435,9,73.75,0.0
435,9,74.75,0.0
435,9,75.75,0.0
