Pulse_time,I_e,Tau_Syn_Ex,Result
300,6,85.0,0.0
300,6,86.0,0.0
300,6,87.0,0.0
300,6,88.0,0.0
300,7,85.0,0.0
300,7,86.0,0.0
300,7,87.0,0.0
300,7,88.0,0.0
300,8,85.0,0.0
300,8,86.0,0.0
300,8,87.0,0.0
300,8,88.0,0.0
300,9,85.0,0.0
300,9,86.0,0.0
300,9,87.0,0.0
300,9,88.0,0.0
305,6,85.0,0.0
305,6,86.0,0.0
305,6,87.0,0.0
305,6,88.0,0.0
305,7,85.0,0.0
305,7,86.0,0.0
305,7,87.0,0.0
305,7,88.0,0.0
305,8,85.0,0.0
305,8,86.0,0.0
305,8,87.0,0.0
305,8,88.0,0.0
305,9,85.0,0.0
305,9,86.0,0.0
305,9,87.0,0.0
305,9,88.0,0.0
310,6,85.0,0.0
310,6,86.0,0.0
310,6,87.0,0.0
310,6,88.0,0.0
310,7,85.0,0.0
310,7,86.0,0.0
310,7,87.0,0.0
310,7,88.0,0.0
310,8,85.0,0.0
310,8,86.0,0.0
310,8,87.0,0.0
310,8,88.0,0.0
310,9,85.0,0.0
310,9,86.0,0.0
310,9,87.0,0.0
310,9,88.0,0.0
315,6,85.0,0.0
315,6,86.0,0.0
315,6,87.0,0.0
315,6,88.0,0.0
315,7,85.0,0.0
315,7,86.0,0.0
315,7,87.0,0.0
315,7,88.0,0.0
315,8,85.0,0.0
315,8,86.0,0.0
315,8,87.0,0.0
315,8,88.0,0.0
315,9,85.0,0.0
315,9,86.0,0.0
315,9,87.0,0.0
315,9,88.0,0.0
320,6,85.0,0.0
320,6,86.0,0.0
320,6,87.0,0.0
320,6,88.0,0.0
320,7,85.0,0.0
320,7,86.0,0.0
320,7,87.0,0.0
320,7,88.0,0.0
320,8,85.0,0.0
320,8,86.0,0.0
320,8,87.0,0.0
320,8,88.0,0.0
320,9,85.0,0.0
320,9,86.0,0.0
320,9,87.0,0.0
320,9,88.0,0.0
325,6,85.0,0.0
325,6,86.0,0.0
325,6,87.0,0.0
325,6,88.0,0.0
325,7,85.0,0.0
325,7,86.0,0.0
325,7,87.0,0.0
325,7,88.0,0.0
325,8,85.0,0.0
325,8,86.0,0.0
325,8,87.0,0.0
325,8,88.0,0.0
325,9,85.0,0.0
325,9,86.0,0.0
325,9,87.0,0.0
325,9,88.0,0.0
330,6,85.0,0.0
330,6,86.0,0.0
330,6,87.0,0.0
330,6,88.0,0.0
330,7,85.0,0.0
330,7,86.0,0.0
330,7,87.0,0.0
330,7,88.0,0.0
330,8,85.0,0.0
330,8,86.0,0.0
330,8,87.0,0.0
330,8,88.0,0.0
330,9,85.0,0.0
330,9,86.0,0.0
330,9,87.0,0.0
330,9,88.0,0.0
335,6,85.0,0.0
335,6,86.0,0.0
335,6,87.0,0.0
335,6,88.0,0.0
335,7,85.0,0.0
335,7,86.0,0.0
335,7,87.0,0.0
335,7,88.0,0.0
335,8,85.0,0.0
335,8,86.0,0.0
335,8,87.0,0.0
335,8,88.0,0.0
335,9,85.0,0.0
335,9,86.0,0.0
335,9,87.0,0.0
335,9,88.0,0.0
340,6,85.0,0.0
340,6,86.0,0.0
340,6,87.0,0.0
340,6,88.0,0.0
340,7,85.0,0.0
340,7,86.0,0.0
340,7,87.0,0.0
340,7,88.0,0.0
340,8,85.0,0.0
340,8,86.0,0.0
340,8,87.0,0.0
340,8,88.0,0.0
340,9,85.0,0.0
340,9,86.0,0.0
340,9,87.0,0.0
340,9,88.0,0.0
345,6,85.0,0.0
345,6,86.0,0.0
345,6,87.0,0.0
345,6,88.0,0.0
345,7,85.0,0.0
345,7,86.0,0.0
345,7,87.0,0.0
345,7,88.0,0.0
345,8,85.0,0.0
345,8,86.0,0.0
345,8,87.0,0.0
345,8,88.0,0.0
345,9,85.0,0.0
345,9,86.0,0.0
345,9,87.0,0.0
345,9,88.0,0.0
350,6,85.0,0.0
350,6,86.0,0.0
350,6,87.0,0.0
350,6,88.0,0.0
350,7,85.0,0.0
350,7,86.0,0.0
350,7,87.0,0.0
350,7,88.0,0.0
350,8,85.0,0.0
350,8,86.0,0.0
350,8,87.0,0.0
350,8,88.0,0.0
350,9,85.0,0.0
350,9,86.0,0.0
350,9,87.0,0.0
350,9,88.0,0.0
355,6,85.0,0.0
355,6,86.0,0.0
355,6,87.0,0.0
355,6,88.0,0.0
355,7,85.0,0.0
355,7,86.0,0.0
355,7,87.0,0.0
355,7,88.0,0.0
355,8,85.0,0.0
355,8,86.0,0.0
355,8,87.0,0.0
355,8,88.0,0.0
355,9,85.0,0.0
355,9,86.0,0.0
355,9,87.0,0.0
355,9,88.0,0.0
360,6,85.0,0.0
360,6,86.0,0.0
360,6,87.0,0.0
360,6,88.0,0.0
360,7,85.0,0.0
360,7,86.0,0.0
360,7,87.0,0.0
360,7,88.0,0.0
360,8,85.0,0.0
360,8,86.0,0.0
360,8,87.0,0.0
360,8,88.0,0.0
360,9,85.0,0.0
360,9,86.0,0.0
360,9,87.0,0.0
360,9,88.0,0.0
365,6,85.0,0.0
365,6,86.0,0.0
365,6,87.0,0.0
365,6,88.0,0.0
365,7,85.0,0.0
365,7,86.0,0.0
365,7,87.0,0.0
365,7,88.0,0.0
365,8,85.0,0.0
365,8,86.0,0.0
365,8,87.0,0.0
365,8,88.0,0.0
365,9,85.0,0.0
365,9,86.0,0.0
365,9,87.0,0.0
365,9,88.0,0.0
370,6,85.0,0.0
370,6,86.0,0.0
370,6,87.0,0.0
370,6,88.0,0.0
370,7,85.0,0.0
370,7,86.0,0.0
370,7,87.0,0.0
370,7,88.0,0.0
370,8,85.0,0.0
370,8,86.0,0.0
370,8,87.0,0.0
370,8,88.0,0.0
370,9,85.0,0.0
370,9,86.0,0.0
370,9,87.0,0.0
370,9,88.0,0.0
375,6,85.0,0.0
375,6,86.0,0.0
375,6,87.0,0.0
375,6,88.0,0.0
375,7,85.0,0.0
375,7,86.0,0.0
375,7,87.0,0.0
375,7,88.0,0.0
375,8,85.0,0.0
375,8,86.0,0.0
375,8,87.0,0.0
375,8,88.0,0.0
375,9,85.0,0.0
375,9,86.0,0.0
375,9,87.0,0.0
375,9,88.0,0.0
380,6,85.0,0.0
380,6,86.0,0.0
380,6,87.0,0.0
380,6,88.0,0.0
380,7,85.0,0.0
380,7,86.0,0.0
380,7,87.0,0.0
380,7,88.0,0.0
380,8,85.0,0.0
380,8,86.0,0.0
380,8,87.0,0.0
380,8,88.0,0.0
380,9,85.0,0.0
380,9,86.0,0.0
380,9,87.0,0.0
380,9,88.0,0.0
385,6,85.0,0.0
385,6,86.0,0.0
385,6,87.0,0.0
385,6,88.0,0.0
385,7,85.0,0.0
385,7,86.0,0.0
385,7,87.0,0.0
385,7,88.0,0.0
385,8,85.0,0.0
385,8,86.0,0.0
385,8,87.0,0.0
385,8,88.0,0.0
385,9,85.0,0.0
385,9,86.0,0.0
385,9,87.0,0.0
385,9,88.0,0.0
390,6,85.0,0.0
390,6,86.0,0.0
390,6,87.0,0.0
390,6,88.0,0.0
390,7,85.0,0.0
390,7,86.0,0.0
390,7,87.0,0.0
390,7,88.0,0.0
390,8,85.0,0.0
390,8,86.0,0.0
390,8,87.0,0.0
390,8,88.0,0.0
390,9,85.0,0.0
390,9,86.0,0.0
390,9,87.0,0.0
390,9,88.0,0.0
395,6,85.0,0.0
395,6,86.0,0.0
395,6,87.0,0.0
395,6,88.0,0.0
395,7,85.0,0.0
395,7,86.0,0.0
395,7,87.0,0.0
395,7,88.0,0.0
395,8,85.0,0.0
395,8,86.0,0.0
395,8,87.0,0.0
395,8,88.0,0.0
395,9,85.0,0.0
395,9,86.0,0.0
395,9,87.0,0.0
395,9,88.0,0.0
400,6,85.0,0.0
400,6,86.0,0.0
400,6,87.0,0.0
400,6,88.0,0.0
400,7,85.0,0.0
400,7,86.0,0.0
400,7,87.0,0.0
400,7,88.0,0.0
400,8,85.0,0.0
400,8,86.0,0.0
400,8,87.0,0.0
400,8,88.0,0.0
400,9,85.0,0.0
400,9,86.0,0.0
400,9,87.0,0.0
400,9,88.0,0.0
405,6,85.0,0.0
405,6,86.0,0.0
405,6,87.0,0.0
405,6,88.0,0.0
405,7,85.0,0.0
405,7,86.0,0.0
405,7,87.0,0.0
405,7,88.0,0.0
405,8,85.0,0.0
405,8,86.0,0.0
405,8,87.0,0.0
405,8,88.0,0.0
405,9,85.0,0.0
405,9,86.0,0.0
405,9,87.0,0.0
405,9,88.0,0.0
410,6,85.0,0.0
410,6,86.0,0.0
410,6,87.0,0.0
410,6,88.0,0.0
410,7,85.0,0.0
410,7,86.0,0.0
410,7,87.0,0.0
410,7,88.0,0.0
410,8,85.0,0.0
410,8,86.0,0.0
410,8,87.0,0.0
410,8,88.0,0.0
410,9,85.0,0.0
410,9,86.0,0.0
410,9,87.0,0.0
410,9,88.0,0.0
415,6,85.0,0.0
415,6,86.0,0.0
415,6,87.0,0.0
415,6,88.0,0.0
415,7,85.0,0.0
415,7,86.0,0.0
415,7,87.0,0.0
415,7,88.0,0.0
415,8,85.0,0.0
415,8,86.0,0.0
415,8,87.0,0.0
415,8,88.0,0.0
415,9,85.0,0.0
415,9,86.0,0.0
415,9,87.0,0.0
415,9,88.0,0.0
420,6,85.0,0.0
420,6,86.0,0.0
420,6,87.0,0.0
420,6,88.0,0.0
420,7,85.0,0.0
420,7,86.0,0.0
420,7,87.0,0.0
420,7,88.0,0.0
420,8,85.0,0.0
420,8,86.0,0.0
420,8,87.0,0.0
420,8,88.0,0.0
420,9,85.0,0.0
420,9,86.0,0.0
420,9,87.0,0.0
420,9,88.0,0.0
425,6,85.0,0.0
425,6,86.0,0.0
425,6,87.0,0.0
425,6,88.0,0.0
425,7,85.0,0.0
425,7,86.0,0.0
425,7,87.0,0.0
425,7,88.0,0.0
425,8,85.0,0.0
425,8,86.0,0.0
425,8,87.0,0.0
425,8,88.0,0.0
425,9,85.0,0.0
425,9,86.0,0.0
425,9,87.0,0.0
425,9,88.0,0.0
430,6,85.0,0.0
430,6,86.0,0.0
430,6,87.0,0.0
430,6,88.0,0.0
430,7,85.0,0.0
430,7,86.0,0.0
430,7,87.0,0.0
430,7,88.0,0.0
430,8,85.0,0.0
430,8,86.0,0.0
430,8,87.0,0.0
430,8,88.0,0.0
430,9,85.0,0.0
430,9,86.0,0.0
430,9,87.0,0.0
430,9,88.0,0.0
435,6,85.0,0.0
435,6,86.0,0.0
435,6,87.0,0.0
435,6,88.0,0.0
435,7,85.0,0.0
435,7,86.0,0.0
435,7,87.0,0.0
435,7,88.0,0.0
435,8,85.0,0.0
435,8,86.0,0.0
435,8,87.0,0.0
435,8,88.0,0.0
435,9,85.0,0.0
435,9,86.0,0.0
435,9,87.0,0.0
435,9,88.0,0.0
440,6,85.0,0.0
440,6,86.0,0.0
440,6,87.0,0.0
440,6,88.0,0.0
440,7,85.0,0.0
440,7,86.0,0.0
