Pulse_time,I_e,Tau_Syn_Ex,Result
355,6,79.5,0.0
355,6,80.5,0.0
355,7,77.5,0.0
355,7,78.5,0.0
355,7,79.5,0.0
355,7,80.5,0.0
355,8,77.5,0.0
355,8,78.5,0.0
355,8,79.5,0.0
355,8,80.5,0.0
355,9,77.5,0.0
355,9,78.5,0.0
355,9,79.5,0.0
355,9,80.5,0.0
360,6,77.5,0.0
360,6,78.5,0.0
360,6,79.5,0.0
360,6,80.5,0.0
360,7,77.5,0.0
360,7,78.5,0.0
360,7,79.5,0.0
360,7,80.5,0.0
360,8,77.5,0.0
360,8,78.5,0.0
360,8,79.5,0.0
360,8,80.5,0.0
360,9,77.5,0.0
360,9,78.5,0.0
360,9,79.5,0.0
360,9,80.5,0.0
365,6,77.5,0.0
365,6,78.5,0.0
365,6,79.5,0.0
365,6,80.5,0.0
365,7,77.5,0.0
365,7,78.5,0.0
365,7,79.5,0.0
365,7,80.5,0.0
365,8,77.5,0.0
365,8,78.5,0.0
365,8,79.5,0.0
365,8,80.5,0.0
365,9,77.5,0.0
365,9,78.5,0.0
365,9,79.5,0.0
365,9,80.5,0.0
370,6,77.5,0.0
370,6,78.5,0.0
370,6,79.5,0.0
370,6,80.5,0.0
370,7,77.5,0.0
370,7,78.5,0.0
370,7,79.5,0.0
370,7,80.5,0.0
370,8,77.5,0.0
370,8,78.5,0.0
370,8,79.5,0.0
370,8,80.5,0.0
370,9,77.5,0.0
370,9,78.5,0.0
370,9,79.5,0.0
370,9,80.5,0.0
375,6,77.5,0.0
375,6,78.5,0.0
375,6,79.5,0.0
375,6,80.5,0.0
375,7,77.5,0.0
375,7,78.5,0.0
375,7,79.5,0.0
375,7,80.5,0.0
375,8,77.5,0.0
375,8,78.5,0.0
375,8,79.5,0.0
375,8,80.5,0.0
375,9,77.5,0.0
375,9,78.5,0.0
375,9,79.5,0.0
375,9,80.5,0.0
380,6,77.5,0.0
380,6,78.5,0.0
380,6,79.5,0.0
380,6,80.5,0.0
380,7,77.5,0.0
380,7,78.5,0.0
380,7,79.5,0.0
380,7,80.5,0.0
380,8,77.5,0.0
380,8,78.5,0.0
380,8,79.5,0.0
380,8,80.5,0.0
380,9,77.5,0.0
380,9,78.5,0.0
380,9,79.5,0.0
380,9,80.5,0.0
385,6,77.5,0.0
385,6,78.5,0.0
385,6,79.5,0.0
385,6,80.5,0.0
385,7,77.5,0.0
385,7,78.5,0.0
385,7,79.5,0.0
385,7,80.5,0.0
385,8,77.5,0.0
385,8,78.5,0.0
385,8,79.5,0.0
385,8,80.5,0.0
385,9,77.5,0.0
385,9,78.5,0.0
385,9,79.5,0.0
385,9,80.5,0.0
390,6,77.5,0.0
390,6,78.5,0.0
390,6,79.5,0.0
390,6,80.5,0.0
390,7,77.5,0.0
390,7,78.5,0.0
390,7,79.5,0.0
390,7,80.5,0.0
390,8,77.5,0.0
390,8,78.5,0.0
390,8,79.5,0.0
390,8,80.5,0.0
390,9,77.5,0.0
390,9,78.5,0.0
390,9,79.5,0.0
390,9,80.5,0.0
395,6,77.5,0.0
395,6,78.5,0.0
395,6,79.5,0.0
395,6,80.5,0.0
395,7,77.5,0.0
395,7,78.5,0.0
395,7,79.5,0.0
395,7,80.5,0.0
395,8,77.5,0.0
395,8,78.5,0.0
395,8,79.5,0.0
395,8,80.5,0.0
395,9,77.5,0.0
395,9,78.5,0.0
395,9,79.5,0.0
395,9,80.5,0.0
400,6,77.5,0.0
400,6,78.5,0.0
400,6,79.5,0.0
400,6,80.5,0.0
400,7,77.5,0.0
400,7,78.5,0.0
400,7,79.5,0.0
400,7,80.5,0.0
400,8,77.5,0.0
400,8,78.5,0.0
400,8,79.5,0.0
400,8,80.5,0.0
400,9,77.5,0.0
400,9,78.5,0.0
400,9,79.5,0.0
400,9,80.5,0.0
405,6,77.5,0.0
405,6,78.5,0.0
405,6,79.5,0.0
405,6,80.5,0.0
405,7,77.5,0.0
405,7,78.5,0.0
405,7,79.5,0.0
405,7,80.5,0.0
405,8,77.5,0.0
405,8,78.5,0.0
405,8,79.5,0.0
405,8,80.5,0.0
405,9,77.5,0.0
405,9,78.5,0.0
405,9,79.5,0.0
405,9,80.5,0.0
410,6,77.5,0.0
410,6,78.5,0.0
410,6,79.5,0.0
410,6,80.5,0.0
410,7,77.5,0.0
410,7,78.5,0.0
410,7,79.5,0.0
410,7,80.5,0.0
410,8,77.5,0.0
410,8,78.5,0.0
410,8,79.5,0.0
410,8,80.5,0.0
410,9,77.5,0.0
410,9,78.5,0.0
410,9,79.5,0.0
410,9,80.5,0.0
415,6,77.5,0.0
415,6,78.5,0.0
415,6,79.5,0.0
415,6,80.5,0.0
415,7,77.5,0.0
415,7,78.5,0.0
415,7,79.5,0.0
415,7,80.5,0.0
415,8,77.5,0.0
415,8,78.5,0.0
415,8,79.5,0.0
415,8,80.5,0.0
415,9,77.5,0.0
415,9,78.5,0.0
415,9,79.5,0.0
415,9,80.5,0.0
420,6,77.5,0.0
420,6,78.5,0.0
420,6,79.5,0.0
420,6,80.5,0.0
420,7,77.5,0.0
420,7,78.5,0.0
420,7,79.5,0.0
420,7,80.5,0.0
420,8,77.5,0.0
420,8,78.5,0.0
420,8,79.5,0.0
420,8,80.5,0.0
420,9,77.5,0.0
420,9,78.5,0.0
420,9,79.5,0.0
420,9,80.5,0.0
425,6,77.5,0.0
425,6,78.5,0.0
425,6,79.5,0.0
425,6,80.5,0.0
425,7,77.5,0.0
425,7,78.5,0.0
425,7,79.5,0.0
425,7,80.5,0.0
425,8,77.5,0.0
425,8,78.5,0.0
425,8,79.5,0.0
425,8,80.5,0.0
425,9,77.5,0.0
425,9,78.5,0.0
425,9,79.5,0.0
425,9,80.5,0.0
430,6,77.5,0.0
430,6,78.5,0.0
430,6,79.5,0.0
430,6,80.5,0.0
430,7,77.5,0.0
430,7,78.5,0.0
430,7,79.5,0.0
430,7,80.5,0.0
430,8,77.5,0.0
430,8,78.5,0.0
430,8,79.5,0.0
430,8,80.5,0.0
430,9,77.5,0.0
430,9,78.5,0.0
430,9,79.5,0.0
430,9,80.5,0.0
435,6,77.5,0.0
435,6,78.5,0.0
435,6,79.5,0.0
435,6,80.5,0.0
435,7,77.5,0.0
435,7,78.5,0.0
435,7,79.5,0.0
435,7,80.5,0.0
435,8,77.5,0.0
435,8,78.5,0.0
435,8,79.5,0.0
435,8,80.5,0.0
435,9,77.5,0.0
435,9,78.5,0.0
435,9,79.5,0.0
435,9,80.5,0.0
440,6,77.5,0.0
440,6,78.5,0.0
440,6,79.5,0.0
440,6,80.5,0.0
440,7,77.5,0.0
440,7,78.5,0.0
440,7,79.5,0.0
440,7,80.5,0.0
440,8,77.5,0.0
440,8,78.5,0.0
440,8,79.5,0.0
440,8,80.5,0.0
440,9,77.5,0.0
440,9,78.5,0.0
440,9,79.5,0.0
440,9,80.5,0.0
445,6,77.5,0.0
445,6,78.5,0.0
445,6,79.5,0.0
445,6,80.5,0.0
445,7,77.5,0.0
445,7,78.5,0.0
445,7,79.5,0.0
445,7,80.5,0.0
445,8,77.5,0.0
445,8,78.5,0.0
445,8,79.5,0.0
445,8,80.5,0.0
445,9,77.5,0.0
445,9,78.5,0.0
445,9,79.5,0.0
445,9,80.5,0.0
450,6,77.5,0.0
450,6,78.5,0.0
450,6,79.5,0.0
450,6,80.5,0.0
450,7,77.5,0.0
450,7,78.5,0.0
450,7,79.5,0.0
450,7,80.5,0.0
450,8,77.5,0.0
450,8,78.5,0.0
450,8,79.5,0.0
450,8,80.5,0.0
450,9,77.5,0.0
450,9,78.5,0.0
450,9,79.5,0.0
450,9,80.5,0.0
455,6,77.5,0.0
455,6,78.5,0.0
455,6,79.5,0.0
455,6,80.5,0.0
455,7,77.5,0.0
455,7,78.5,0.0
455,7,79.5,0.0
455,7,80.5,0.0
455,8,77.5,0.0
455,8,78.5,0.0
455,8,79.5,0.0
455,8,80.5,0.0
455,9,77.5,0.0
455,9,78.5,0.0
455,9,79.5,0.0
455,9,80.5,0.0
460,6,77.5,0.0
460,6,78.5,0.0
460,6,79.5,0.0
460,6,80.5,0.0
460,7,77.5,0.0
460,7,78.5,0.0
460,7,79.5,0.0
460,7,80.5,0.0
460,8,77.5,0.0
460,8,78.5,0.0
460,8,79.5,0.0
460,8,80.5,0.0
460,9,77.5,0.0
460,9,78.5,0.0
460,9,79.5,0.0
460,9,80.5,0.0
465,6,77.5,0.0
465,6,78.5,0.0
465,6,79.5,0.0
465,6,80.5,0.0
465,7,77.5,0.0
465,7,78.5,0.0
465,7,79.5,0.0
465,7,80.5,0.0
465,8,77.5,0.0
465,8,78.5,0.0
465,8,79.5,0.0
465,8,80.5,0.0
465,9,77.5,0.0
465,9,78.5,0.0
465,9,79.5,0.0
465,9,80.5,0.0
470,6,77.5,0.0
470,6,78.5,0.0
470,6,79.5,0.0
470,6,80.5,0.0
470,7,77.5,0.0
470,7,78.5,0.0
470,7,79.5,0.0
470,7,80.5,0.0
470,8,77.5,0.0
470,8,78.5,0.0
470,8,79.5,0.0
470,8,80.5,0.0
470,9,77.5,0.0
470,9,78.5,0.0
470,9,79.5,0.0
470,9,80.5,0.0
475,6,77.5,0.0
475,6,78.5,0.0
475,6,79.5,0.0
475,6,80.5,0.0
475,7,77.5,0.0
475,7,78.5,0.0
475,7,79.5,0.0
475,7,80.5,0.0
475,8,77.5,0.0
475,8,78.5,0.0
475,8,79.5,0.0
475,8,80.5,0.0
475,9,77.5,0.0
475,9,78.5,0.0
475,9,79.5,0.0
475,9,80.5,0.0
480,6,77.5,0.0
480,6,78.5,0.0
480,6,79.5,0.0
480,6,80.5,0.0
480,7,77.5,0.0
480,7,78.5,0.0
480,7,79.5,0.0
480,7,80.5,0.0
480,8,77.5,0.0
480,8,78.5,0.0
480,8,79.5,0.0
480,8,80.5,0.0
480,9,77.5,0.0
480,9,78.5,0.0
480,9,79.5,0.0
480,9,80.5,0.0
485,6,77.5,0.0
485,6,78.5,0.0
485,6,79.5,0.0
485,6,80.5,0.0
485,7,77.5,0.0
485,7,78.5,0.0
485,7,79.5,0.0
485,7,80.5,0.0
485,8,77.5,0.0
485,8,78.5,0.0
485,8,79.5,0.0
485,8,80.5,0.0
485,9,77.5,0.0
485,9,78.5,0.0
485,9,79.5,0.0
485,9,80.5,0.0
490,6,77.5,0.0
490,6,78.5,0.0
490,6,79.5,0.0
490,6,80.5,0.0
490,7,77.5,0.0
490,7,78.5,0.0
490,7,79.5,0.0
490,7,80.5,0.0
490,8,77.5,0.0
490,8,78.5,0.0
490,8,79.5,0.0
490,8,80.5,0.0
490,9,77.5,0.0
490,9,78.5,0.0
490,9,79.5,0.0
490,9,80.5,0.0
495,6,77.5,0.0
495,6,78.5,0.0
495,6,79.5,0.0
495,6,80.5,0.0
495,7,77.5,0.0
495,7,78.5,0.0
495,7,79.5,0.0
495,7,80.5,0.0
495,8,77.5,0.0
495,8,78.5,0.0
495,8,79.5,0.0
495,8,80.5,0.0
495,9,77.5,0.0
495,9,78.5,0.0
495,9,79.5,0.0
495,9,80.5,0.0
500,6,77.5,0.0
500,6,78.5,0.0
500,6,79.5,0.0
500,6,80.5,0.0
500,7,77.5,0.0
500,7,78.5,0.0
500,7,79.5,0.0
500,7,80.5,0.0
500,8,77.5,0.0
500,8,78.5,0.0
500,8,79.5,0.0
500,8,80.5,0.0
500,9,77.5,0.0
500,9,78.5,0.0
500,9,79.5,0.0
500,9,80.5,0.0
505,6,77.5,0.0
505,6,78.5,0.0
505,6,79.5,0.0
505,6,80.5,0.0
505,7,77.5,0.0
505,7,78.5,0.0
505,7,79.5,0.0
505,7,80.5,0.0
505,8,77.5,0.0
505,8,78.5,0.0
505,8,79.5,0.0
505,8,80.5,0.0
505,9,77.5,0.0
505,9,78.5,0.0
505,9,79.5,0.0
505,9,80.5,0.0
510,6,77.5,0.0
510,6,78.5,0.0
510,6,79.5,0.0
510,6,80.5,0.0
510,7,77.5,0.0
510,7,78.5,0.0
510,7,79.5,0.0
510,7,80.5,0.0
510,8,77.5,0.0
510,8,78.5,0.0
510,8,79.5,0.0
510,8,80.5,0.0
510,9,77.5,0.0
510,9,78.5,0.0
510,9,79.5,0.0
510,9,80.5,0.0
515,6,77.5,0.0
515,6,78.5,0.0
515,6,79.5,0.0
515,6,80.5,0.0
515,7,77.5,0.0
515,7,78.5,0.0
515,7,79.5,0.0
515,7,80.5,0.0
515,8,77.5,0.0
515,8,78.5,0.0
515,8,79.5,0.0
515,8,80.5,0.0
515,9,77.5,0.0
515,9,78.5,0.0
515,9,79.5,0.0
515,9,80.5,0.0
520,6,77.5,0.0
520,6,78.5,0.0
520,6,79.5,0.0
520,6,80.5,0.0
520,7,77.5,0.0
520,7,78.5,0.0
520,7,79.5,0.0
520,7,80.5,0.0
520,8,77.5,0.0
520,8,78.5,0.0
520,8,79.5,0.0
520,8,80.5,0.0
520,9,77.5,0.0
520,9,78.5,0.0
520,9,79.5,0.0
520,9,80.5,0.0
525,6,77.5,0.0
525,6,78.5,0.0
525,6,79.5,0.0
525,6,80.5,0.0
525,7,77.5,0.0
525,7,78.5,0.0
525,7,79.5,0.0
525,7,80.5,0.0
525,8,77.5,0.0
525,8,78.5,0.0
525,8,79.5,0.0
525,8,80.5,0.0
525,9,77.5,0.0
525,9,78.5,0.0
525,9,79.5,0.0
525,9,80.5,0.0
530,6,77.5,0.0
530,6,78.5,0.0
530,6,79.5,0.0
530,6,80.5,0.0
530,7,77.5,0.0
530,7,78.5,0.0
530,7,79.5,0.0
530,7,80.5,0.0
530,8,77.5,0.0
530,8,78.5,0.0
530,8,79.5,0.0
530,8,80.5,0.0
530,9,77.5,0.0
530,9,78.5,0.0
530,9,79.5,0.0
530,9,80.5,0.0
535,6,77.5,0.0
535,6,78.5,0.0
535,6,79.5,0.0
535,6,80.5,0.0
535,7,77.5,0.0
535,7,78.5,0.0
535,7,79.5,0.0
535,7,80.5,0.0
535,8,77.5,0.0
535,8,78.5,0.0
535,8,79.5,0.0
535,8,80.5,0.0
535,9,77.5,0.0
535,9,78.5,0.0
535,9,79.5,0.0
535,9,80.5,0.0
540,6,77.5,0.0
540,6,78.5,0.0
540,6,79.5,0.0
540,6,80.5,0.0
540,7,77.5,0.0
540,7,78.5,0.0
540,7,79.5,0.0
540,7,80.5,0.0
540,8,77.5,0.0
540,8,78.5,0.0
540,8,79.5,0.0
540,8,80.5,0.0
540,9,77.5,0.0
540,9,78.5,0.0
540,9,79.5,0.0
540,9,80.5,0.0
545,6,77.5,0.0
545,6,78.5,0.0
545,6,79.5,0.0
545,6,80.5,0.0
545,7,77.5,0.0
545,7,78.5,0.0
545,7,79.5,0.0
545,7,80.5,0.0
545,8,77.5,0.0
545,8,78.5,0.0
545,8,79.5,0.0
545,8,80.5,0.0
545,9,77.5,0.0
545,9,78.5,0.0
545,9,79.5,0.0
545,9,80.5,0.0
550,6,77.5,0.0
550,6,78.5,0.0
550,6,79.5,0.0
550,6,80.5,0.0
550,7,77.5,0.0
550,7,78.5,0.0
550,7,79.5,0.0
550,7,80.5,0.0
550,8,77.5,0.0
550,8,78.5,0.0
550,8,79.5,0.0
550,8,80.5,0.0
550,9,77.5,0.0
550,9,78.5,0.0
550,9,79.5,0.0
550,9,80.5,0.0
555,6,77.5,0.0
555,6,78.5,0.0
555,6,79.5,0.0
555,6,80.5,0.0
555,7,77.5,0.0
555,7,78.5,0.0
555,7,79.5,0.0
555,7,80.5,0.0
555,8,77.5,0.0
555,8,78.5,0.0
555,8,79.5,0.0
555,8,80.5,0.0
555,9,77.5,0.0
555,9,78.5,0.0
555,9,79.5,0.0
555,9,80.5,0.0
560,6,77.5,0.0
560,6,78.5,0.0
560,6,79.5,0.0
560,6,80.5,0.0
560,7,77.5,0.0
560,7,78.5,0.0
560,7,79.5,0.0
560,7,80.5,0.0
560,8,77.5,0.0
560,8,78.5,0.0
560,8,79.5,0.0
560,8,80.5,0.0
560,9,77.5,0.0
560,9,78.5,0.0
560,9,79.5,0.0
560,9,80.5,0.0
565,6,77.5,0.0
565,6,78.5,0.0
565,6,79.5,0.0
565,6,80.5,0.0
565,7,77.5,0.0
565,7,78.5,0.0
565,7,79.5,0.0
565,7,80.5,0.0
565,8,77.5,0.0
565,8,78.5,0.0
565,8,79.5,0.0
565,8,80.5,0.0
565,9,77.5,0.0
565,9,78.5,0.0
565,9,79.5,0.0
565,9,80.5,0.0
570,6,77.5,0.0
570,6,78.5,0.0
570,6,79.5,0.0
570,6,80.5,0.0
570,7,77.5,0.0
570,7,78.5,0.0
570,7,79.5,0.0
570,7,80.5,0.0
570,8,77.5,0.0
570,8,78.5,0.0
570,8,79.5,0.0
570,8,80.5,0.0
570,9,77.5,0.0
570,9,78.5,0.0
570,9,79.5,0.0
570,9,80.5,0.0
575,6,77.5,0.0
575,6,78.5,0.0
575,6,79.5,0.0
575,6,80.5,0.0
575,7,77.5,0.0
575,7,78.5,0.0
575,7,79.5,0.0
575,7,80.5,0.0
575,8,77.5,0.0
575,8,78.5,0.0
575,8,79.5,0.0
575,8,80.5,0.0
575,9,77.5,0.0
575,9,78.5,0.0
575,9,79.5,0.0
575,9,80.5,0.0
580,6,77.5,0.0
580,6,78.5,0.0
580,6,79.5,0.0
580,6,80.5,0.0
580,7,77.5,0.0
580,7,78.5,0.0
580,7,79.5,0.0
580,7,80.5,0.0
580,8,77.5,0.0
580,8,78.5,0.0
580,8,79.5,0.0
580,8,80.5,0.0
580,9,77.5,0.0
580,9,78.5,0.0
580,9,79.5,0.0
580,9,80.5,0.0
585,6,77.5,0.0
585,6,78.5,0.0
585,6,79.5,0.0
585,6,80.5,0.0
585,7,77.5,0.0
585,7,78.5,0.0
585,7,79.5,0.0
585,7,80.5,0.0
585,8,77.5,0.0
585,8,78.5,0.0
585,8,79.5,0.0
585,8,80.5,0.0
585,9,77.5,0.0
585,9,78.5,0.0
585,9,79.5,0.0
585,9,80.5,0.0
590,6,77.5,0.0
590,6,78.5,0.0
590,6,79.5,0.0
590,6,80.5,0.0
590,7,77.5,0.0
590,7,78.5,0.0
590,7,79.5,0.0
590,7,80.5,0.0
590,8,77.5,0.0
590,8,78.5,0.0
590,8,79.5,0.0
590,8,80.5,0.0
590,9,77.5,0.0
590,9,78.5,0.0
590,9,79.5,0.0
590,9,80.5,0.0
595,6,77.5,0.0
595,6,78.5,0.0
595,6,79.5,0.0
595,6,80.5,0.0
595,7,77.5,0.0
595,7,78.5,0.0
595,7,79.5,0.0
595,7,80.5,0.0
595,8,77.5,0.0
595,8,78.5,0.0
595,8,79.5,0.0
595,8,80.5,0.0
595,9,77.5,0.0
595,9,78.5,0.0
595,9,79.5,0.0
595,9,80.5,-0.6325739862382257
