Pulse_time,I_e,Tau_Syn_Ex,Result
600,6,96.25,-0.8750407064365396
600,6,96.35,-0.8750407064365396
600,6,96.44999999999999,-0.8750407064365396
600,6,96.54999999999998,-0.8750402332582312
600,6,96.64999999999998,-0.8750402332582312
600,6,96.74999999999997,-0.8750402332582312
600,6,96.84999999999997,-0.8750407064365396
600,6,96.94999999999996,-0.8750407064365396
600,6,97.04999999999995,-0.8750407064365396
600,6,97.14999999999995,-0.8750407064365396
600,6,97.24999999999994,-0.8750407064365396
600,6,97.34999999999994,-0.8750407064365396
600,6,97.44999999999993,-0.8750402332582312
600,6,97.54999999999993,-0.8750402332582312
600,6,97.64999999999992,-0.8750402332582312
600,6,97.74999999999991,-0.8750407064365396
600,6,97.84999999999991,-0.8750407064365396
600,6,97.9499999999999,-0.8750407064365396
600,6,98.0499999999999,-0.8750407064365396
600,6,98.14999999999989,-0.8750407064365396
600,6,98.24999999999989,-0.8750407064365396
600,6,98.34999999999988,-0.8750402332582312
600,6,98.44999999999987,-0.8750402332582312
600,6,98.54999999999987,-0.8750407064365396
600,6,98.64999999999986,-0.8750407064365396
600,6,98.74999999999986,-0.8750407064365396
600,6,98.84999999999985,-0.8750407064365396
600,6,98.94999999999985,-0.8750407064365396
600,6,99.04999999999984,-0.8750407064365396
600,6,99.14999999999984,-0.8750402332582312
600,6,99.24999999999983,-0.8750402332582312
600,6,99.34999999999982,-0.8750407064365396
600,6,99.44999999999982,-0.8750407064365396
600,6,99.54999999999981,-0.8750407064365396
600,6,99.6499999999998,-0.8750407064365396
600,6,99.7499999999998,-0.8750407064365396
600,6,99.8499999999998,-0.8750407064365396
600,6,99.94999999999979,-0.8750402332582312
600,7,96.25,-0.8750407064365396
600,7,96.35,-0.8750407064365396
600,7,96.44999999999999,-0.8750407064365396
600,7,96.54999999999998,-0.8750407064365396
600,7,96.64999999999998,-0.8750407064365396
600,7,96.74999999999997,-0.8750407064365396
600,7,96.84999999999997,-0.8750402332582312
600,7,96.94999999999996,-0.8750402332582312
600,7,97.04999999999995,-0.8750402332582312
600,7,97.14999999999995,-0.8750407064365396
600,7,97.24999999999994,-0.8750407064365396
600,7,97.34999999999994,-0.8750407064365396
600,7,97.44999999999993,-0.8750407064365396
600,7,97.54999999999993,-0.8750407064365396
600,7,97.64999999999992,-0.8750407064365396
600,7,97.74999999999991,-0.8750402332582312
600,7,97.84999999999991,-0.8750402332582312
600,7,97.9499999999999,-0.8750407064365396
600,7,98.0499999999999,-0.8750407064365396
600,7,98.14999999999989,-0.8750407064365396
600,7,98.24999999999989,-0.8750407064365396
600,7,98.34999999999988,-0.8750407064365396
600,7,98.44999999999987,-0.8750407064365396
600,7,98.54999999999987,-0.8750402332582312
600,7,98.64999999999986,-0.8750402332582312
600,7,98.74999999999986,-0.8750407064365396
600,7,98.84999999999985,-0.8750407064365396
600,7,98.94999999999985,-0.8750407064365396
600,7,99.04999999999984,-0.8750407064365396
600,7,99.14999999999984,-0.8750407064365396
600,7,99.24999999999983,-0.8750407064365396
600,7,99.34999999999982,-0.8750402332582312
600,7,99.44999999999982,-0.8750402332582312
600,7,99.54999999999981,-0.8750407064365396
600,7,99.6499999999998,-0.8750407064365396
600,7,99.7499999999998,-0.8750407064365396
600,7,99.8499999999998,-0.8750407064365396
600,7,99.94999999999979,-0.8750407064365396
600,8,96.25,-0.8750402332582312
600,8,96.35,-0.8750402332582312
600,8,96.44999999999999,-0.8750407064365396
600,8,96.54999999999998,-0.8750407064365396
600,8,96.64999999999998,-0.8750407064365396
600,8,96.74999999999997,-0.8750407064365396
600,8,96.84999999999997,-0.8750407064365396
600,8,96.94999999999996,-0.8750407064365396
600,8,97.04999999999995,-0.8750407064365396
600,8,97.14999999999995,-0.8750402332582312
600,8,97.24999999999994,-0.8750402332582312
600,8,97.34999999999994,-0.8750407064365396
600,8,97.44999999999993,-0.8750407064365396
600,8,97.54999999999993,-0.8750407064365396
600,8,97.64999999999992,-0.8750407064365396
600,8,97.74999999999991,-0.8750407064365396
600,8,97.84999999999991,-0.8750407064365396
600,8,97.9499999999999,-0.8750402332582312
600,8,98.0499999999999,-0.8750402332582312
600,8,98.14999999999989,-0.8750402332582312
600,8,98.24999999999989,-0.8750407064365396
600,8,98.34999999999988,-0.8750407064365396
600,8,98.44999999999987,-0.8750407064365396
600,8,98.54999999999987,-0.8750407064365396
600,8,98.64999999999986,-0.8750407064365396
600,8,98.74999999999986,-0.8750402332582312
600,8,98.84999999999985,-0.8750402332582312
600,8,98.94999999999985,-0.8750407064365396
600,8,99.04999999999984,-0.8750407064365396
600,8,99.14999999999984,-0.8750407064365396
600,8,99.24999999999983,-0.8750407064365396
600,8,99.34999999999982,-0.8750407064365396
600,8,99.44999999999982,-0.8750402332582312
600,8,99.54999999999981,-0.8750402332582312
600,8,99.6499999999998,-0.8750407064365396
600,8,99.7499999999998,-0.8750407064365396
600,8,99.8499999999998,-0.8750407064365396
600,8,99.94999999999979,-0.8750407064365396
600,9,96.25,-0.8750407064365396
600,9,96.35,-0.8750407064365396
600,9,96.44999999999999,-0.8750407064365396
600,9,96.54999999999998,-0.8750402332582312
600,9,96.64999999999998,-0.8750402332582312
600,9,96.74999999999997,-0.8750407064365396
600,9,96.84999999999997,-0.8750407064365396
600,9,96.94999999999996,-0.8750407064365396
600,9,97.04999999999995,-0.8750407064365396
600,9,97.14999999999995,-0.8750407064365396
600,9,97.24999999999994,-0.8750407064365396
600,9,97.34999999999994,-0.8750402332582312
600,9,97.44999999999993,-0.8750402332582312
600,9,97.54999999999993,-0.8750402332582312
600,9,97.64999999999992,-0.8750407064365396
600,9,97.74999999999991,-0.8750407064365396
600,9,97.84999999999991,-0.8750407064365396
600,9,97.9499999999999,-0.8750407064365396
600,9,98.0499999999999,-0.8750407064365396
600,9,98.14999999999989,-0.8750407064365396
600,9,98.24999999999989,-0.8750402332582312
600,9,98.34999999999988,-0.8750402332582312
600,9,98.44999999999987,-0.8750407064365396
600,9,98.54999999999987,-0.8750407064365396
600,9,98.64999999999986,-0.8750407064365396
600,9,98.74999999999986,-0.8750407064365396
600,9,98.84999999999985,-0.8750402332582312
600,9,98.94999999999985,-0.8750402332582312
600,9,99.04999999999984,-0.8750407064365396
600,9,99.14999999999984,-0.8750407064365396
600,9,99.24999999999983,-0.8750407064365396
600,9,99.34999999999982,-0.8750407064365396
600,9,99.44999999999982,-0.8750402332582312
600,9,99.54999999999981,-0.8750402332582312
600,9,99.6499999999998,-0.8750407064365396
600,9,99.7499999999998,-0.8750407064365396
600,9,99.8499999999998,-0.8750407064365396
600,9,99.94999999999979,-0.8750407064365396
605,6,96.25,-0.8750402332582312
605,6,96.35,-0.8750402332582312
605,6,96.44999999999999,-0.8750407064365396
605,6,96.54999999999998,-0.8750407064365396
605,6,96.64999999999998,-0.8750407064365396
605,6,96.74999999999997,-0.8750407064365396
605,6,96.84999999999997,-0.8750407064365396
605,6,96.94999999999996,-0.8750407064365396
605,6,97.04999999999995,-0.8750402332582312
605,6,97.14999999999995,-0.8750402332582312
605,6,97.24999999999994,-0.8750402332582312
605,6,97.34999999999994,-0.8750407064365396
605,6,97.44999999999993,-0.8750407064365396
605,6,97.54999999999993,-0.8750407064365396
605,6,97.64999999999992,-0.8750407064365396
605,6,97.74999999999991,-0.8750407064365396
605,6,97.84999999999991,-0.8750407064365396
605,6,97.9499999999999,-0.8750402332582312
605,6,98.0499999999999,-0.8750402332582312
605,6,98.14999999999989,-0.8750407064365396
605,6,98.24999999999989,-0.8750407064365396
605,6,98.34999999999988,-0.8750407064365396
605,6,98.44999999999987,-0.8750407064365396
605,6,98.54999999999987,-0.8750407064365396
605,6,98.64999999999986,-0.8750407064365396
605,6,98.74999999999986,-0.8750402332582312
