Pulse_time,I_e,Tau_Syn_Ex,Result
600,6,77.5,0.0
600,6,77.6,0.0
600,6,77.69999999999999,0.0
600,6,77.79999999999998,0.0
600,6,77.89999999999998,0.0
600,6,77.99999999999997,0.0
600,6,78.09999999999997,0.0
600,6,78.19999999999996,0.0
600,6,78.29999999999995,0.0
600,6,78.39999999999995,0.0
600,6,78.49999999999994,0.0
600,6,78.59999999999994,0.0
600,6,78.69999999999993,0.0
600,6,78.79999999999993,0.0
600,6,78.89999999999992,0.0
600,6,78.99999999999991,0.0
600,6,79.09999999999991,0.0
600,6,79.1999999999999,0.0
600,6,79.2999999999999,0.0
600,6,79.39999999999989,0.0
600,6,79.49999999999989,0.0
600,6,79.59999999999988,0.0
600,6,79.69999999999987,0.0
600,6,79.79999999999987,0.0
600,6,79.89999999999986,0.0
600,6,79.99999999999986,0.0
600,6,80.09999999999985,0.0
600,6,80.19999999999985,0.0
600,6,80.29999999999984,0.0
600,6,80.39999999999984,0.0
600,6,80.49999999999983,0.0
600,6,80.59999999999982,0.0
600,6,80.69999999999982,0.0
600,6,80.79999999999981,0.0
600,6,80.8999999999998,0.0
600,6,80.9999999999998,0.0
600,6,81.0999999999998,0.0
600,6,81.19999999999979,0.0
600,7,77.5,0.0
600,7,77.6,0.0
600,7,77.69999999999999,0.0
600,7,77.79999999999998,0.0
600,7,77.89999999999998,0.0
600,7,77.99999999999997,0.0
600,7,78.09999999999997,0.0
600,7,78.19999999999996,0.0
600,7,78.29999999999995,0.0
600,7,78.39999999999995,0.0
600,7,78.49999999999994,0.0
600,7,78.59999999999994,0.0
600,7,78.69999999999993,0.0
600,7,78.79999999999993,0.0
600,7,78.89999999999992,0.0
600,7,78.99999999999991,0.0
600,7,79.09999999999991,0.0
600,7,79.1999999999999,0.0
600,7,79.2999999999999,0.0
600,7,79.39999999999989,0.0
600,7,79.49999999999989,0.0
600,7,79.59999999999988,0.0
600,7,79.69999999999987,0.0
600,7,79.79999999999987,0.0
600,7,79.89999999999986,0.0
