Pulse_time,I_e,Tau_Syn_Ex,Result
600,6,73.75,0.0
600,6,73.85,0.0
600,6,73.94999999999999,0.0
600,6,74.04999999999998,0.0
600,6,74.14999999999998,0.0
600,6,74.24999999999997,0.0
600,6,74.34999999999997,0.0
600,6,74.44999999999996,0.0
600,6,74.54999999999995,0.0
600,6,74.64999999999995,0.0
600,6,74.74999999999994,0.0
600,6,74.84999999999994,0.0
600,6,74.94999999999993,0.0
600,6,75.04999999999993,0.0
600,6,75.14999999999992,0.0
600,6,75.24999999999991,0.0
600,6,75.34999999999991,0.0
600,6,75.4499999999999,0.0
600,6,75.5499999999999,0.0
600,6,75.64999999999989,0.0
600,6,75.74999999999989,0.0
600,6,75.84999999999988,0.0
600,6,75.94999999999987,0.0
600,6,76.04999999999987,0.0
600,6,76.14999999999986,0.0
600,6,76.24999999999986,0.0
600,6,76.34999999999985,0.0
600,6,76.44999999999985,0.0
600,6,76.54999999999984,0.0
600,6,76.64999999999984,0.0
600,6,76.74999999999983,0.0
600,6,76.84999999999982,0.0
600,6,76.94999999999982,0.0
600,6,77.04999999999981,0.0
600,6,77.1499999999998,0.0
600,6,77.2499999999998,0.0
600,6,77.3499999999998,0.0
600,6,77.44999999999979,0.0
600,7,73.75,0.0
600,7,73.85,0.0
600,7,73.94999999999999,0.0
600,7,74.04999999999998,0.0
600,7,74.14999999999998,0.0
600,7,74.24999999999997,0.0
600,7,74.34999999999997,0.0
600,7,74.44999999999996,0.0
600,7,74.54999999999995,0.0
600,7,74.64999999999995,0.0
600,7,74.74999999999994,0.0
600,7,74.84999999999994,0.0
600,7,74.94999999999993,0.0
600,7,75.04999999999993,0.0
600,7,75.14999999999992,0.0
600,7,75.24999999999991,0.0
600,7,75.34999999999991,0.0
600,7,75.4499999999999,0.0
600,7,75.5499999999999,0.0
600,7,75.64999999999989,0.0
600,7,75.74999999999989,0.0
600,7,75.84999999999988,0.0
600,7,75.94999999999987,0.0
600,7,76.04999999999987,0.0
600,7,76.14999999999986,0.0
600,7,76.24999999999986,0.0
600,7,76.34999999999985,0.0
600,7,76.44999999999985,0.0
600,7,76.54999999999984,0.0
600,7,76.64999999999984,0.0
600,7,76.74999999999983,0.0
600,7,76.84999999999982,0.0
600,7,76.94999999999982,0.0
600,7,77.04999999999981,0.0
600,7,77.1499999999998,0.0
600,7,77.2499999999998,0.0
600,7,77.3499999999998,0.0
600,7,77.44999999999979,0.0
600,8,73.75,0.0
600,8,73.85,0.0
600,8,73.94999999999999,0.0
600,8,74.04999999999998,0.0
600,8,74.14999999999998,0.0
600,8,74.24999999999997,0.0
600,8,74.34999999999997,0.0
600,8,74.44999999999996,0.0
600,8,74.54999999999995,0.0
600,8,74.64999999999995,0.0
600,8,74.74999999999994,0.0
600,8,74.84999999999994,0.0
600,8,74.94999999999993,0.0
600,8,75.04999999999993,0.0
600,8,75.14999999999992,0.0
600,8,75.24999999999991,0.0
600,8,75.34999999999991,0.0
600,8,75.4499999999999,0.0
600,8,75.5499999999999,0.0
600,8,75.64999999999989,0.0
600,8,75.74999999999989,0.0
600,8,75.84999999999988,0.0
600,8,75.94999999999987,0.0
600,8,76.04999999999987,0.0
600,8,76.14999999999986,0.0
600,8,76.24999999999986,0.0
600,8,76.34999999999985,0.0
600,8,76.44999999999985,0.0
600,8,76.54999999999984,0.0
600,8,76.64999999999984,0.0
600,8,76.74999999999983,0.0
600,8,76.84999999999982,0.0
600,8,76.94999999999982,0.0
600,8,77.04999999999981,0.0
600,8,77.1499999999998,0.0
600,8,77.2499999999998,0.0
600,8,77.3499999999998,0.0
600,8,77.44999999999979,0.0
600,9,73.75,0.0
600,9,73.85,0.0
600,9,73.94999999999999,0.0
600,9,74.04999999999998,0.0
600,9,74.14999999999998,0.0
600,9,74.24999999999997,0.0
600,9,74.34999999999997,0.0
600,9,74.44999999999996,0.0
600,9,74.54999999999995,0.0
600,9,74.64999999999995,0.0
600,9,74.74999999999994,0.0
600,9,74.84999999999994,0.0
600,9,74.94999999999993,0.0
600,9,75.04999999999993,0.0
600,9,75.14999999999992,0.0
600,9,75.24999999999991,0.0
600,9,75.34999999999991,0.0
600,9,75.4499999999999,0.0
600,9,75.5499999999999,0.0
600,9,75.64999999999989,0.0
600,9,75.74999999999989,0.0
600,9,75.84999999999988,0.0
600,9,75.94999999999987,0.0
600,9,76.04999999999987,0.0
600,9,76.14999999999986,0.0
600,9,76.24999999999986,0.0
600,9,76.34999999999985,0.0
600,9,76.44999999999985,0.0
600,9,76.54999999999984,0.0
600,9,76.64999999999984,0.0
600,9,76.74999999999983,0.0
600,9,76.84999999999982,0.0
600,9,76.94999999999982,0.0
600,9,77.04999999999981,0.0
600,9,77.1499999999998,0.0
600,9,77.2499999999998,0.0
600,9,77.3499999999998,0.0
600,9,77.44999999999979,0.0
605,6,73.75,0.0
605,6,73.85,0.0
605,6,73.94999999999999,0.0
605,6,74.04999999999998,0.0
605,6,74.14999999999998,0.0
605,6,74.24999999999997,0.0
605,6,74.34999999999997,0.0
605,6,74.44999999999996,0.0
605,6,74.54999999999995,0.0
605,6,74.64999999999995,0.0
605,6,74.74999999999994,0.0
605,6,74.84999999999994,0.0
605,6,74.94999999999993,0.0
605,6,75.04999999999993,0.0
605,6,75.14999999999992,0.0
605,6,75.24999999999991,0.0
605,6,75.34999999999991,0.0
605,6,75.4499999999999,0.0
605,6,75.5499999999999,0.0
605,6,75.64999999999989,0.0
605,6,75.74999999999989,0.0
605,6,75.84999999999988,0.0
605,6,75.94999999999987,0.0
605,6,76.04999999999987,0.0
605,6,76.14999999999986,0.0
605,6,76.24999999999986,0.0
605,6,76.34999999999985,0.0
605,6,76.44999999999985,0.0
605,6,76.54999999999984,0.0
605,6,76.64999999999984,0.0
605,6,76.74999999999983,0.0
605,6,76.84999999999982,0.0
605,6,76.94999999999982,0.0
605,6,77.04999999999981,0.0
605,6,77.1499999999998,0.0
605,6,77.2499999999998,0.0
605,6,77.3499999999998,0.0
605,6,77.44999999999979,0.0
605,7,73.75,0.0
605,7,73.85,0.0
605,7,73.94999999999999,0.0
605,7,74.04999999999998,0.0
605,7,74.14999999999998,0.0
605,7,74.24999999999997,0.0
605,7,74.34999999999997,0.0
605,7,74.44999999999996,0.0
605,7,74.54999999999995,0.0
605,7,74.64999999999995,0.0
605,7,74.74999999999994,0.0
605,7,74.84999999999994,0.0
605,7,74.94999999999993,0.0
605,7,75.04999999999993,0.0
605,7,75.14999999999992,0.0
605,7,75.24999999999991,0.0
605,7,75.34999999999991,0.0
605,7,75.4499999999999,0.0
605,7,75.5499999999999,0.0
605,7,75.64999999999989,0.0
605,7,75.74999999999989,0.0
605,7,75.84999999999988,0.0
605,7,75.94999999999987,0.0
605,7,76.04999999999987,0.0
605,7,76.14999999999986,0.0
605,7,76.24999999999986,0.0
605,7,76.34999999999985,0.0
605,7,76.44999999999985,0.0
605,7,76.54999999999984,0.0
605,7,76.64999999999984,0.0
605,7,76.74999999999983,0.0
605,7,76.84999999999982,0.0
605,7,76.94999999999982,0.0
605,7,77.04999999999981,0.0
605,7,77.1499999999998,0.0
605,7,77.2499999999998,0.0
605,7,77.3499999999998,0.0
605,7,77.44999999999979,0.0
605,8,73.75,0.0
605,8,73.85,0.0
605,8,73.94999999999999,0.0
605,8,74.04999999999998,0.0
605,8,74.14999999999998,0.0
605,8,74.24999999999997,0.0
605,8,74.34999999999997,0.0
605,8,74.44999999999996,0.0
605,8,74.54999999999995,0.0
605,8,74.64999999999995,0.0
605,8,74.74999999999994,0.0
